geo_id,geo_description,label,estimate,moe,se,year,description
37067004014,"Census Tract 40.14, Forsyth County, North Carolina",HC04_EST_VC03,36.4,31.6,19.209726443768997,2016,Unemployment rate; Estimate; AGE - 16 to 19 years
37067004015,"Census Tract 40.15, Forsyth County, North Carolina",HC04_EST_VC03,0,46.9,28.51063829787234,2016,Unemployment rate; Estimate; AGE - 16 to 19 years
37067004102,"Census Tract 41.02, Forsyth County, North Carolina",HC04_EST_VC03,18.9,37.5,22.796352583586625,2016,Unemployment rate; Estimate; AGE - 16 to 19 years
37067004103,"Census Tract 41.03, Forsyth County, North Carolina",HC04_EST_VC03,0,64.7,39.33130699088146,2016,Unemployment rate; Estimate; AGE - 16 to 19 years
37067004104,"Census Tract 41.04, Forsyth County, North Carolina",HC04_EST_VC03,22.2,25.8,15.683890577507599,2016,Unemployment rate; Estimate; AGE - 16 to 19 years
37067000100,"Census Tract 1, Forsyth County, North Carolina",HC01_EST_VC04,374,101,61.39817629179331,2016,Total; Estimate; AGE - 20 to 24 years
37067000200,"Census Tract 2, Forsyth County, North Carolina",HC01_EST_VC04,8,11,6.686930091185411,2016,Total; Estimate; AGE - 20 to 24 years
37067000301,"Census Tract 3.01, Forsyth County, North Carolina",HC01_EST_VC04,168,83,50.45592705167173,2016,Total; Estimate; AGE - 20 to 24 years
37067000302,"Census Tract 3.02, Forsyth County, North Carolina",HC01_EST_VC04,59,39,23.70820668693009,2016,Total; Estimate; AGE - 20 to 24 years
37067000400,"Census Tract 4, Forsyth County, North Carolina",HC01_EST_VC04,185,137,83.28267477203647,2016,Total; Estimate; AGE - 20 to 24 years
37067000500,"Census Tract 5, Forsyth County, North Carolina",HC01_EST_VC04,261,104,63.22188449848024,2016,Total; Estimate; AGE - 20 to 24 years
37067000600,"Census Tract 6, Forsyth County, North Carolina",HC01_EST_VC04,74,51,31.003039513677813,2016,Total; Estimate; AGE - 20 to 24 years
37067000700,"Census Tract 7, Forsyth County, North Carolina",HC01_EST_VC04,135,64,38.90577507598784,2016,Total; Estimate; AGE - 20 to 24 years
37067000801,"Census Tract 8.01, Forsyth County, North Carolina",HC01_EST_VC04,1006,453,275.37993920972644,2016,Total; Estimate; AGE - 20 to 24 years
37067000802,"Census Tract 8.02, Forsyth County, North Carolina",HC01_EST_VC04,596,138,83.89057750759878,2016,Total; Estimate; AGE - 20 to 24 years
37067000900,"Census Tract 9, Forsyth County, North Carolina",HC01_EST_VC04,592,191,116.10942249240121,2016,Total; Estimate; AGE - 20 to 24 years
37067001e3,"Census Tract 10, Forsyth County, North Carolina",HC01_EST_VC04,336,218,132.52279635258358,2016,Total; Estimate; AGE - 20 to 24 years
37067001100,"Census Tract 11, Forsyth County, North Carolina",HC01_EST_VC04,236,101,61.39817629179331,2016,Total; Estimate; AGE - 20 to 24 years
37067001200,"Census Tract 12, Forsyth County, North Carolina",HC01_EST_VC04,43,29,17.62917933130699,2016,Total; Estimate; AGE - 20 to 24 years
37067001300,"Census Tract 13, Forsyth County, North Carolina",HC01_EST_VC04,1830,329,200,2016,Total; Estimate; AGE - 20 to 24 years
37067001400,"Census Tract 14, Forsyth County, North Carolina",HC01_EST_VC04,469,155,94.22492401215806,2016,Total; Estimate; AGE - 20 to 24 years
37067001500,"Census Tract 15, Forsyth County, North Carolina",HC01_EST_VC04,312,106,64.43768996960486,2016,Total; Estimate; AGE - 20 to 24 years
37067001601,"Census Tract 16.01, Forsyth County, North Carolina",HC01_EST_VC04,148,95,57.75075987841945,2016,Total; Estimate; AGE - 20 to 24 years
37067001602,"Census Tract 16.02, Forsyth County, North Carolina",HC01_EST_VC04,343,174,105.77507598784194,2016,Total; Estimate; AGE - 20 to 24 years
37067001700,"Census Tract 17, Forsyth County, North Carolina",HC01_EST_VC04,487,180,109.4224924012158,2016,Total; Estimate; AGE - 20 to 24 years
37067001800,"Census Tract 18, Forsyth County, North Carolina",HC01_EST_VC04,144,89,54.10334346504559,2016,Total; Estimate; AGE - 20 to 24 years
37067001901,"Census Tract 19.01, Forsyth County, North Carolina",HC01_EST_VC04,123,59,35.86626139817629,2016,Total; Estimate; AGE - 20 to 24 years
37067001902,"Census Tract 19.02, Forsyth County, North Carolina",HC01_EST_VC04,213,88,53.495440729483285,2016,Total; Estimate; AGE - 20 to 24 years
37067002001,"Census Tract 20.01, Forsyth County, North Carolina",HC01_EST_VC04,83,46,27.96352583586626,2016,Total; Estimate; AGE - 20 to 24 years
37067002002,"Census Tract 20.02, Forsyth County, North Carolina",HC01_EST_VC04,113,68,41.33738601823708,2016,Total; Estimate; AGE - 20 to 24 years
37067002100,"Census Tract 21, Forsyth County, North Carolina",HC01_EST_VC04,67,35,21.27659574468085,2016,Total; Estimate; AGE - 20 to 24 years
37067002200,"Census Tract 22, Forsyth County, North Carolina",HC01_EST_VC04,233,126,76.59574468085107,2016,Total; Estimate; AGE - 20 to 24 years
37067002501,"Census Tract 25.01, Forsyth County, North Carolina",HC01_EST_VC04,70,46,27.96352583586626,2016,Total; Estimate; AGE - 20 to 24 years
37067002502,"Census Tract 25.02, Forsyth County, North Carolina",HC01_EST_VC04,20,18,10.94224924012158,2016,Total; Estimate; AGE - 20 to 24 years
37067002601,"Census Tract 26.01, Forsyth County, North Carolina",HC01_EST_VC04,395,290,176.29179331306992,2016,Total; Estimate; AGE - 20 to 24 years
37067002603,"Census Tract 26.03, Forsyth County, North Carolina",HC01_EST_VC04,259,129,78.419452887538,2016,Total; Estimate; AGE - 20 to 24 years
37067002604,"Census Tract 26.04, Forsyth County, North Carolina",HC01_EST_VC04,264,127,77.20364741641338,2016,Total; Estimate; AGE - 20 to 24 years
37067002701,"Census Tract 27.01, Forsyth County, North Carolina",HC01_EST_VC04,510,182,110.63829787234043,2016,Total; Estimate; AGE - 20 to 24 years
37067002702,"Census Tract 27.02, Forsyth County, North Carolina",HC01_EST_VC04,743,228,138.6018237082067,2016,Total; Estimate; AGE - 20 to 24 years
37067002703,"Census Tract 27.03, Forsyth County, North Carolina",HC01_EST_VC04,1393,400,243.161094224924,2016,Total; Estimate; AGE - 20 to 24 years
37067002801,"Census Tract 28.01, Forsyth County, North Carolina",HC01_EST_VC04,89,53,32.21884498480243,2016,Total; Estimate; AGE - 20 to 24 years
37067002804,"Census Tract 28.04, Forsyth County, North Carolina",HC01_EST_VC04,247,123,74.77203647416414,2016,Total; Estimate; AGE - 20 to 24 years
37067002806,"Census Tract 28.06, Forsyth County, North Carolina",HC01_EST_VC04,246,114,69.30091185410335,2016,Total; Estimate; AGE - 20 to 24 years
37067002807,"Census Tract 28.07, Forsyth County, North Carolina",HC01_EST_VC04,425,191,116.10942249240121,2016,Total; Estimate; AGE - 20 to 24 years
37067002808,"Census Tract 28.08, Forsyth County, North Carolina",HC01_EST_VC04,201,84,51.06382978723404,2016,Total; Estimate; AGE - 20 to 24 years
37067002809,"Census Tract 28.09, Forsyth County, North Carolina",HC01_EST_VC04,110,51,31.003039513677813,2016,Total; Estimate; AGE - 20 to 24 years
37067002901,"Census Tract 29.01, Forsyth County, North Carolina",HC01_EST_VC04,181,99,60.182370820668694,2016,Total; Estimate; AGE - 20 to 24 years
37067002903,"Census Tract 29.03, Forsyth County, North Carolina",HC01_EST_VC04,99,53,32.21884498480243,2016,Total; Estimate; AGE - 20 to 24 years
37067002904,"Census Tract 29.04, Forsyth County, North Carolina",HC01_EST_VC04,62,41,24.924012158054712,2016,Total; Estimate; AGE - 20 to 24 years
37067003002,"Census Tract 30.02, Forsyth County, North Carolina",HC01_EST_VC04,58,39,23.70820668693009,2016,Total; Estimate; AGE - 20 to 24 years
37067003003,"Census Tract 30.03, Forsyth County, North Carolina",HC01_EST_VC04,110,76,46.20060790273556,2016,Total; Estimate; AGE - 20 to 24 years
37067003004,"Census Tract 30.04, Forsyth County, North Carolina",HC01_EST_VC04,187,134,81.45896656534954,2016,Total; Estimate; AGE - 20 to 24 years
37067003103,"Census Tract 31.03, Forsyth County, North Carolina",HC01_EST_VC04,198,108,65.65349544072949,2016,Total; Estimate; AGE - 20 to 24 years
37067003105,"Census Tract 31.05, Forsyth County, North Carolina",HC01_EST_VC04,280,92,55.92705167173252,2016,Total; Estimate; AGE - 20 to 24 years
37067003106,"Census Tract 31.06, Forsyth County, North Carolina",HC01_EST_VC04,166,90,54.7112462006079,2016,Total; Estimate; AGE - 20 to 24 years
37067003107,"Census Tract 31.07, Forsyth County, North Carolina",HC01_EST_VC04,234,91,55.319148936170215,2016,Total; Estimate; AGE - 20 to 24 years
37067003108,"Census Tract 31.08, Forsyth County, North Carolina",HC01_EST_VC04,136,63,38.297872340425535,2016,Total; Estimate; AGE - 20 to 24 years
37067003201,"Census Tract 32.01, Forsyth County, North Carolina",HC01_EST_VC04,190,122,74.16413373860182,2016,Total; Estimate; AGE - 20 to 24 years
37067003202,"Census Tract 32.02, Forsyth County, North Carolina",HC01_EST_VC04,232,110,66.8693009118541,2016,Total; Estimate; AGE - 20 to 24 years
37067003307,"Census Tract 33.07, Forsyth County, North Carolina",HC01_EST_VC04,226,110,66.8693009118541,2016,Total; Estimate; AGE - 20 to 24 years
37067003308,"Census Tract 33.08, Forsyth County, North Carolina",HC01_EST_VC04,321,118,71.73252279635258,2016,Total; Estimate; AGE - 20 to 24 years
37067003309,"Census Tract 33.09, Forsyth County, North Carolina",HC01_EST_VC04,449,155,94.22492401215806,2016,Total; Estimate; AGE - 20 to 24 years
37067003310,"Census Tract 33.10, Forsyth County, North Carolina",HC01_EST_VC04,224,130,79.0273556231003,2016,Total; Estimate; AGE - 20 to 24 years
37067003311,"Census Tract 33.11, Forsyth County, North Carolina",HC01_EST_VC04,75,61,37.08206686930091,2016,Total; Estimate; AGE - 20 to 24 years
37067003312,"Census Tract 33.12, Forsyth County, North Carolina",HC01_EST_VC04,92,48,29.179331306990882,2016,Total; Estimate; AGE - 20 to 24 years
37067003313,"Census Tract 33.13, Forsyth County, North Carolina",HC01_EST_VC04,22,27,16.41337386018237,2016,Total; Estimate; AGE - 20 to 24 years
37067003314,"Census Tract 33.14, Forsyth County, North Carolina",HC01_EST_VC04,107,69,41.94528875379939,2016,Total; Estimate; AGE - 20 to 24 years
37067003315,"Census Tract 33.15, Forsyth County, North Carolina",HC01_EST_VC04,259,101,61.39817629179331,2016,Total; Estimate; AGE - 20 to 24 years
37067003402,"Census Tract 34.02, Forsyth County, North Carolina",HC01_EST_VC04,46,26,15.80547112462006,2016,Total; Estimate; AGE - 20 to 24 years
37067003403,"Census Tract 34.03, Forsyth County, North Carolina",HC01_EST_VC04,351,120,72.94832826747721,2016,Total; Estimate; AGE - 20 to 24 years
37067003404,"Census Tract 34.04, Forsyth County, North Carolina",HC01_EST_VC04,194,92,55.92705167173252,2016,Total; Estimate; AGE - 20 to 24 years
37067003500,"Census Tract 35, Forsyth County, North Carolina",HC01_EST_VC04,309,189,114.8936170212766,2016,Total; Estimate; AGE - 20 to 24 years
37067003600,"Census Tract 36, Forsyth County, North Carolina",HC01_EST_VC04,296,127,77.20364741641338,2016,Total; Estimate; AGE - 20 to 24 years
37067003701,"Census Tract 37.01, Forsyth County, North Carolina",HC01_EST_VC04,546,219,133.1306990881459,2016,Total; Estimate; AGE - 20 to 24 years
37067003702,"Census Tract 37.02, Forsyth County, North Carolina",HC01_EST_VC04,163,95,57.75075987841945,2016,Total; Estimate; AGE - 20 to 24 years
37067003703,"Census Tract 37.03, Forsyth County, North Carolina",HC01_EST_VC04,488,235,142.85714285714286,2016,Total; Estimate; AGE - 20 to 24 years
37067003803,"Census Tract 38.03, Forsyth County, North Carolina",HC01_EST_VC04,145,105,63.829787234042556,2016,Total; Estimate; AGE - 20 to 24 years
37067003804,"Census Tract 38.04, Forsyth County, North Carolina",HC01_EST_VC04,318,226,137.38601823708206,2016,Total; Estimate; AGE - 20 to 24 years
37067003805,"Census Tract 38.05, Forsyth County, North Carolina",HC01_EST_VC04,796,223,135.56231003039514,2016,Total; Estimate; AGE - 20 to 24 years
37067003806,"Census Tract 38.06, Forsyth County, North Carolina",HC01_EST_VC04,111,58,35.25835866261398,2016,Total; Estimate; AGE - 20 to 24 years
37067003903,"Census Tract 39.03, Forsyth County, North Carolina",HC01_EST_VC04,507,210,127.65957446808511,2016,Total; Estimate; AGE - 20 to 24 years
37067003904,"Census Tract 39.04, Forsyth County, North Carolina",HC01_EST_VC04,311,155,94.22492401215806,2016,Total; Estimate; AGE - 20 to 24 years
37067003905,"Census Tract 39.05, Forsyth County, North Carolina",HC01_EST_VC04,378,103,62.61398176291793,2016,Total; Estimate; AGE - 20 to 24 years
37067003906,"Census Tract 39.06, Forsyth County, North Carolina",HC01_EST_VC04,80,44,26.747720364741642,2016,Total; Estimate; AGE - 20 to 24 years
37067003908,"Census Tract 39.08, Forsyth County, North Carolina",HC01_EST_VC04,91,43,26.13981762917933,2016,Total; Estimate; AGE - 20 to 24 years
37067003909,"Census Tract 39.09, Forsyth County, North Carolina",HC01_EST_VC04,123,63,38.297872340425535,2016,Total; Estimate; AGE - 20 to 24 years
37067004005,"Census Tract 40.05, Forsyth County, North Carolina",HC01_EST_VC04,227,77,46.808510638297875,2016,Total; Estimate; AGE - 20 to 24 years
37067004007,"Census Tract 40.07, Forsyth County, North Carolina",HC01_EST_VC04,242,121,73.55623100303951,2016,Total; Estimate; AGE - 20 to 24 years
37067004009,"Census Tract 40.09, Forsyth County, North Carolina",HC01_EST_VC04,133,59,35.86626139817629,2016,Total; Estimate; AGE - 20 to 24 years
37067004010,"Census Tract 40.10, Forsyth County, North Carolina",HC01_EST_VC04,104,59,35.86626139817629,2016,Total; Estimate; AGE - 20 to 24 years
37067004011,"Census Tract 40.11, Forsyth County, North Carolina",HC01_EST_VC04,139,85,51.671732522796354,2016,Total; Estimate; AGE - 20 to 24 years
37067004012,"Census Tract 40.12, Forsyth County, North Carolina",HC01_EST_VC04,306,140,85.1063829787234,2016,Total; Estimate; AGE - 20 to 24 years
37067004013,"Census Tract 40.13, Forsyth County, North Carolina",HC01_EST_VC04,50,42,25.53191489361702,2016,Total; Estimate; AGE - 20 to 24 years
37067004014,"Census Tract 40.14, Forsyth County, North Carolina",HC01_EST_VC04,62,47,28.57142857142857,2016,Total; Estimate; AGE - 20 to 24 years
37067004015,"Census Tract 40.15, Forsyth County, North Carolina",HC01_EST_VC04,228,114,69.30091185410335,2016,Total; Estimate; AGE - 20 to 24 years
37067004102,"Census Tract 41.02, Forsyth County, North Carolina",HC01_EST_VC04,144,85,51.671732522796354,2016,Total; Estimate; AGE - 20 to 24 years
37067004103,"Census Tract 41.03, Forsyth County, North Carolina",HC01_EST_VC04,133,73,44.37689969604863,2016,Total; Estimate; AGE - 20 to 24 years
37067004104,"Census Tract 41.04, Forsyth County, North Carolina",HC01_EST_VC04,181,86,52.27963525835866,2016,Total; Estimate; AGE - 20 to 24 years
37067000100,"Census Tract 1, Forsyth County, North Carolina",HC02_EST_VC04,42,11.5,6.990881458966565,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000200,"Census Tract 2, Forsyth County, North Carolina",HC02_EST_VC04,62.5,62.5,37.993920972644375,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000301,"Census Tract 3.01, Forsyth County, North Carolina",HC02_EST_VC04,66.7,19.4,11.793313069908814,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000302,"Census Tract 3.02, Forsyth County, North Carolina",HC02_EST_VC04,79.7,25.1,15.258358662613983,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000400,"Census Tract 4, Forsyth County, North Carolina",HC02_EST_VC04,67.6,28.4,17.264437689969604,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000500,"Census Tract 5, Forsyth County, North Carolina",HC02_EST_VC04,63.2,21.1,12.826747720364743,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000600,"Census Tract 6, Forsyth County, North Carolina",HC02_EST_VC04,37.8,34.6,21.033434650455927,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000700,"Census Tract 7, Forsyth County, North Carolina",HC02_EST_VC04,91.1,14.3,8.693009118541033,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000801,"Census Tract 8.01, Forsyth County, North Carolina",HC02_EST_VC04,50.9,7.6,4.6200607902735555,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000802,"Census Tract 8.02, Forsyth County, North Carolina",HC02_EST_VC04,61.7,12.5,7.598784194528875,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067000900,"Census Tract 9, Forsyth County, North Carolina",HC02_EST_VC04,61,10.2,6.200607902735562,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001e3,"Census Tract 10, Forsyth County, North Carolina",HC02_EST_VC04,42,38.5,23.404255319148938,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001100,"Census Tract 11, Forsyth County, North Carolina",HC02_EST_VC04,62.3,18.7,11.367781155015196,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001200,"Census Tract 12, Forsyth County, North Carolina",HC02_EST_VC04,83.7,20.5,12.462006079027356,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001300,"Census Tract 13, Forsyth County, North Carolina",HC02_EST_VC04,32.5,8.1,4.924012158054711,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001400,"Census Tract 14, Forsyth County, North Carolina",HC02_EST_VC04,65.7,16.2,9.848024316109422,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001500,"Census Tract 15, Forsyth County, North Carolina",HC02_EST_VC04,83,11,6.686930091185411,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001601,"Census Tract 16.01, Forsyth County, North Carolina",HC02_EST_VC04,77,22.7,13.799392097264437,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001602,"Census Tract 16.02, Forsyth County, North Carolina",HC02_EST_VC04,41.1,23.6,14.346504559270517,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001700,"Census Tract 17, Forsyth County, North Carolina",HC02_EST_VC04,58.3,13.9,8.44984802431611,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001800,"Census Tract 18, Forsyth County, North Carolina",HC02_EST_VC04,82.6,23.9,14.528875379939208,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001901,"Census Tract 19.01, Forsyth County, North Carolina",HC02_EST_VC04,69.1,19.3,11.732522796352583,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067001902,"Census Tract 19.02, Forsyth County, North Carolina",HC02_EST_VC04,47.4,20.2,12.279635258358661,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002001,"Census Tract 20.01, Forsyth County, North Carolina",HC02_EST_VC04,66.3,31.9,19.392097264437687,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002002,"Census Tract 20.02, Forsyth County, North Carolina",HC02_EST_VC04,83.2,17.3,10.516717325227964,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002100,"Census Tract 21, Forsyth County, North Carolina",HC02_EST_VC04,100,36,21.88449848024316,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002200,"Census Tract 22, Forsyth County, North Carolina",HC02_EST_VC04,77.7,17,10.33434650455927,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002501,"Census Tract 25.01, Forsyth County, North Carolina",HC02_EST_VC04,42.9,34.8,21.155015197568385,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002502,"Census Tract 25.02, Forsyth County, North Carolina",HC02_EST_VC04,70,45.8,27.8419452887538,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002601,"Census Tract 26.01, Forsyth County, North Carolina",HC02_EST_VC04,10.4,14,8.51063829787234,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002603,"Census Tract 26.03, Forsyth County, North Carolina",HC02_EST_VC04,90.3,10.8,6.565349544072949,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002604,"Census Tract 26.04, Forsyth County, North Carolina",HC02_EST_VC04,77.7,20.8,12.644376899696049,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002701,"Census Tract 27.01, Forsyth County, North Carolina",HC02_EST_VC04,91.4,6.9,4.194528875379939,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002702,"Census Tract 27.02, Forsyth County, North Carolina",HC02_EST_VC04,75.6,11.6,7.051671732522796,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002703,"Census Tract 27.03, Forsyth County, North Carolina",HC02_EST_VC04,60.9,14.2,8.632218844984802,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002801,"Census Tract 28.01, Forsyth County, North Carolina",HC02_EST_VC04,94.4,9.9,6.01823708206687,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002804,"Census Tract 28.04, Forsyth County, North Carolina",HC02_EST_VC04,63.6,24.4,14.832826747720365,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002806,"Census Tract 28.06, Forsyth County, North Carolina",HC02_EST_VC04,83.3,20.3,12.340425531914894,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002807,"Census Tract 28.07, Forsyth County, North Carolina",HC02_EST_VC04,85.6,12.5,7.598784194528875,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002808,"Census Tract 28.08, Forsyth County, North Carolina",HC02_EST_VC04,76.6,23.9,14.528875379939208,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002809,"Census Tract 28.09, Forsyth County, North Carolina",HC02_EST_VC04,69.1,25.4,15.440729483282674,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002901,"Census Tract 29.01, Forsyth County, North Carolina",HC02_EST_VC04,67.4,22.4,13.617021276595743,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002903,"Census Tract 29.03, Forsyth County, North Carolina",HC02_EST_VC04,60.6,27.9,16.960486322188448,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067002904,"Census Tract 29.04, Forsyth County, North Carolina",HC02_EST_VC04,100,37.6,22.857142857142858,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003002,"Census Tract 30.02, Forsyth County, North Carolina",HC02_EST_VC04,77.6,29.4,17.872340425531913,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003003,"Census Tract 30.03, Forsyth County, North Carolina",HC02_EST_VC04,64.5,41.3,25.106382978723403,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003004,"Census Tract 30.04, Forsyth County, North Carolina",HC02_EST_VC04,61,15.4,9.361702127659575,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003103,"Census Tract 31.03, Forsyth County, North Carolina",HC02_EST_VC04,44.9,21.7,13.191489361702127,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003105,"Census Tract 31.05, Forsyth County, North Carolina",HC02_EST_VC04,77.1,20.5,12.462006079027356,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003106,"Census Tract 31.06, Forsyth County, North Carolina",HC02_EST_VC04,100,17.7,10.759878419452887,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003107,"Census Tract 31.07, Forsyth County, North Carolina",HC02_EST_VC04,77.8,16.8,10.212765957446809,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003108,"Census Tract 31.08, Forsyth County, North Carolina",HC02_EST_VC04,84.6,14.4,8.753799392097264,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003201,"Census Tract 32.01, Forsyth County, North Carolina",HC02_EST_VC04,84.2,17.3,10.516717325227964,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003202,"Census Tract 32.02, Forsyth County, North Carolina",HC02_EST_VC04,77.6,17.2,10.455927051671733,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003307,"Census Tract 33.07, Forsyth County, North Carolina",HC02_EST_VC04,80.5,17.6,10.699088145896658,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003308,"Census Tract 33.08, Forsyth County, North Carolina",HC02_EST_VC04,74.1,21.2,12.887537993920972,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003309,"Census Tract 33.09, Forsyth County, North Carolina",HC02_EST_VC04,57,25,15.19756838905775,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003310,"Census Tract 33.10, Forsyth County, North Carolina",HC02_EST_VC04,71.4,26.4,16.048632218844983,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003311,"Census Tract 33.11, Forsyth County, North Carolina",HC02_EST_VC04,64,21.7,13.191489361702127,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003312,"Census Tract 33.12, Forsyth County, North Carolina",HC02_EST_VC04,67.4,25.7,15.623100303951368,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003313,"Census Tract 33.13, Forsyth County, North Carolina",HC02_EST_VC04,100,63.2,38.41945288753799,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003314,"Census Tract 33.14, Forsyth County, North Carolina",HC02_EST_VC04,79.4,25.7,15.623100303951368,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003315,"Census Tract 33.15, Forsyth County, North Carolina",HC02_EST_VC04,90.7,10.2,6.200607902735562,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003402,"Census Tract 34.02, Forsyth County, North Carolina",HC02_EST_VC04,80.4,20.1,12.218844984802432,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003403,"Census Tract 34.03, Forsyth County, North Carolina",HC02_EST_VC04,91.7,7.8,4.741641337386018,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003404,"Census Tract 34.04, Forsyth County, North Carolina",HC02_EST_VC04,68,23.7,14.407294832826747,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003500,"Census Tract 35, Forsyth County, North Carolina",HC02_EST_VC04,76.4,16.8,10.212765957446809,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003600,"Census Tract 36, Forsyth County, North Carolina",HC02_EST_VC04,90.2,11.5,6.990881458966565,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003701,"Census Tract 37.01, Forsyth County, North Carolina",HC02_EST_VC04,59.5,24.1,14.650455927051672,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003702,"Census Tract 37.02, Forsyth County, North Carolina",HC02_EST_VC04,84.7,21,12.76595744680851,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003703,"Census Tract 37.03, Forsyth County, North Carolina",HC02_EST_VC04,66.6,18,10.94224924012158,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003803,"Census Tract 38.03, Forsyth County, North Carolina",HC02_EST_VC04,100,19.9,12.097264437689969,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003804,"Census Tract 38.04, Forsyth County, North Carolina",HC02_EST_VC04,88.1,17.4,10.577507598784193,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
37067003805,"Census Tract 38.05, Forsyth County, North Carolina",HC02_EST_VC04,89.4,11.6,7.051671732522796,2016,Labor Force Participation Rate; Estimate; AGE - 20 to 24 years
