geo_description,label,year,description,estimate,moe,se,cv
North Carolina,HD01_VD20,2017,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",3932,1519.15,775.08,19.71
United States,HD01_VD21,2017,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",70722,5974.13,3048.03,4.31
North Carolina,HD01_VD21,2017,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",108,183.49,93.62,86.69
United States,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",4253821,42228.77,21545.29,0.51
North Carolina,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",160121,7868.6,4014.59,2.51
"Durham County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",4090,1336.85,682.07,16.68
"Forsyth County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",7194,1931.4,985.41,13.7
"Guilford County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",7979,1833.7,935.56,11.73
United States,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",3730446,38941.45,19868.09,0.53
North Carolina,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",139914,7769.7,3964.13,2.83
"Durham County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",3353,1178.38,601.21,17.93
"Forsyth County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",6857,1881.36,959.88,14
"Guilford County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",7001,1848,942.86,13.47
United States,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",786868,21036.94,10733.13,1.36
North Carolina,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",31029,3885.45,1982.37,6.39
"Durham County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",933,718.47,366.57,39.29
"Forsyth County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",1801,1034.21,527.66,29.3
"Guilford County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",1573,944.85,482.07,30.65
United States,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",1049862,22336.85,11396.35,1.09
North Carolina,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",36459,4185.7,2135.56,5.86
"Durham County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",896,592.17,302.13,33.72
"Forsyth County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",2346,1105.7,564.13,24.05
"Guilford County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",2034,1041.36,531.31,26.12
United States,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",1893716,29336.85,14967.78,0.79
North Carolina,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",72426,6011.06,3066.87,4.23
"Durham County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",1524,874.55,446.2,29.28
"Forsyth County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",2710,1027.06,524.01,19.34
"Guilford County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",3394,1215.32,620.06,18.27
United States,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",523375,13115.91,6691.79,1.28
North Carolina,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",20207,2199.49,1122.19,5.55
"Durham County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",737,462.3,235.87,32
"Forsyth County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",337,218.04,111.24,33.01
"Guilford County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",978,486.13,248.03,25.36
United States,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1455824,26986.04,13768.39,0.95
North Carolina,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",80705,5254.47,2680.85,3.32
"Durham County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",3254,1160.51,592.1,18.2
"Forsyth County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",3344,1254.64,640.12,19.14
"Guilford County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",6179,1488.17,759.27,12.29
United States,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",1281515,25468.09,12993.92,1.01
North Carolina,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",70958,5264,2685.71,3.78
"Durham County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",2699,1022.3,521.58,19.32
"Forsyth County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",3100,1228.43,626.75,20.22
"Guilford County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",5257,1481.02,755.62,14.37
United States,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",241154,11416.85,5824.92,2.42
North Carolina,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",15746,3085.96,1574.47,10
"Durham County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",601,419.4,213.98,35.6
"Forsyth County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",881,664.85,339.21,38.5
"Guilford County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",1197,763.74,389.66,32.55
United States,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",386767,13777.19,7029.18,1.82
North Carolina,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",19211,3338.55,1703.34,8.87
"Durham County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",896,592.17,302.13,33.72
"Forsyth County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",1226,901.96,460.18,37.54
"Guilford County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",1467,917.45,468.09,31.91
United States,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",653594,17903.32,9134.35,1.4
North Carolina,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",36001,3711.49,1893.62,5.26
"Durham County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",1202,792.34,404.26,33.63
"Forsyth County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",993,571.91,291.79,29.38
"Guilford County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",2593,1002.04,511.24,19.72
United States,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",174309,7700.6,3928.88,2.25
North Carolina,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",9747,1659.74,846.81,8.69
"Durham County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",555,399.15,203.65,36.69
"Forsyth County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",244,202.55,103.34,42.35
"Guilford County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",922,468.26,238.91,25.91
United States,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1663360,24896.17,12702.13,0.76
North Carolina,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",58597,4590.81,2342.25,4
"Forsyth County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",2467,1097.36,559.88,22.69
"Guilford County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1434,837.62,427.36,29.8
United States,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",1433821,23872.68,12179.94,0.85
North Carolina,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",49890,4482.38,2286.93,4.58
"Forsyth County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",2374,1092.6,557.45,23.48
"Guilford County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",1378,836.43,426.75,30.97
United States,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",356529,13089.7,6678.42,1.87
North Carolina,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",11852,2251.91,1148.93,9.69
"Forsyth County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",599,629.11,320.97,53.58
"Guilford County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",376,358.64,182.98,48.66
United States,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",327650,11363.23,5797.57,1.77
North Carolina,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",10015,2035.06,1038.3,10.37
"Forsyth County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",648,585.02,298.48,46.06
"Guilford County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",375,490.89,250.45,66.79
United States,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",749642,18779.06,9581.15,1.28
North Carolina,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",28023,3778.21,1927.66,6.88
"Forsyth County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",1127,810.21,413.37,36.68
"Guilford County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",627,551.66,281.46,44.89
United States,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",229539,9253.11,4720.97,2.06
North Carolina,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",8707,1726.47,880.85,10.12
"Forsyth County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",93,131.06,66.87,71.9
"Guilford County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",56,110.81,56.54,100.96
United States,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",941460,17452.94,8904.56,0.95
North Carolina,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",12772,2534.3,1293.01,10.12
United States,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",851573,16443.74,8389.66,0.99
North Carolina,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",12264,2489.02,1269.91,10.35
United States,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",151556,7119.15,3632.22,2.4
North Carolina,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",2218,948.43,483.89,21.82
United States,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",295543,11758.81,5999.39,2.03
North Carolina,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",5394,1718.13,876.6,16.25
United States,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",404474,12493.96,6374.47,1.58
North Carolina,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",4652,1425.02,727.05,15.63
United States,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",89887,5256.85,2682.07,2.98
North Carolina,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",508,483.74,246.81,48.58
United States,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",4542686,42269.28,21565.96,0.47
North Carolina,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",177251,8373.79,4272.34,2.41
"Durham County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",5361,1652.6,843.16,15.73
"Forsyth County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",6014,1556.09,793.92,13.2
"Guilford County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",9860,1625.19,829.18,8.41
United States,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",3950978,40844.26,20838.91,0.53
North Carolina,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",154958,7830.47,3995.14,2.58
"Durham County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",5053,1603.74,818.23,16.19
"Forsyth County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",5371,1440.51,734.95,13.68
"Guilford County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",8635,1523.91,777.51,9
United States,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",832990,17566.13,8962.31,1.08
North Carolina,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",36303,4364.43,2226.75,6.13
"Durham County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",1602,966.3,493.01,30.77
"Forsyth County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",1230,861.45,439.52,35.73
"Guilford County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",1851,825.7,421.28,22.76
United States,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",1101991,20080.17,10244.98,0.93
North Carolina,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",41741,4201.19,2143.46,5.14
"Durham County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",835,442.04,225.53,27.01
"Forsyth County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",1821,893.62,455.93,25.04
"Guilford County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",2214,935.32,477.2,21.55
United States,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",2015997,27822.47,14195.14,0.7
North Carolina,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",76914,5595.23,2854.71,3.71
"Durham County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",2616,1232,628.57,24.03
"Forsyth County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",2320,856.68,437.08,18.84
"Guilford County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",4570,1168.85,596.35,13.05
United States,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",591708,15663.32,7991.49,1.35
North Carolina,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",22293,2996.6,1528.88,6.86
"Durham County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",308,302.64,154.41,50.13
"Forsyth County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",643,536.17,273.56,42.54
"Guilford County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",1225,756.6,386.02,31.51
United States,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1513838,27445.96,14003.04,0.93
North Carolina,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",89119,5601.19,2857.75,3.21
"Durham County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",4120,1460.77,745.29,18.09
"Forsyth County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",3522,1150.98,587.23,16.67
"Guilford County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",6457,1283.23,654.71,10.14
United States,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",1326381,26029.28,13280.24,1
North Carolina,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",79256,5406.98,2758.66,3.48
"Durham County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",3968,1429.79,729.48,18.38
"Forsyth County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",3260,1164.09,593.92,18.22
"Guilford County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years:",6033,1212.94,618.85,10.26
United States,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",262326,10756.77,5488.15,2.09
North Carolina,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",17913,3105.02,1584.19,8.84
"Durham County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",1153,831.66,424.32,36.8
"Forsyth County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",996,781.62,398.79,40.04
"Guilford County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years only",1348,670.81,342.25,25.39
United States,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",396752,13921.36,7102.73,1.79
North Carolina,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",22444,2938.21,1499.09,6.68
"Durham County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",835,442.04,225.53,27.01
"Forsyth County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",747,536.17,273.56,36.62
"Guilford County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - Under 5 years and 5 to 17 years",1574,810.21,413.37,26.26
United States,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",667303,16960.85,8653.49,1.3
North Carolina,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",38899,3763.91,1920.36,4.94
"Durham County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",1980,1034.21,527.66,26.65
"Forsyth County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",1517,698.21,356.23,23.48
"Guilford County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children under 18 years: - 5 to 17 years only",3111,853.11,435.26,13.99
United States,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",187457,9336.51,4763.53,2.54
North Carolina,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",9863,1730.04,882.67,8.95
"Durham County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",152,216.85,110.64,72.79
"Forsyth County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",262,233.53,119.15,45.48
"Guilford County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children under 18 years",424,426.55,217.63,51.33
United States,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1745887,26048.34,13289.97,0.76
North Carolina,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",63035,5321.19,2714.89,4.31
"Forsyth County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1404,866.21,441.94,31.48
