county,year,family_structure,children,race,family_count,total_count,percentage,se_family_count,se_percentage,moe_family_count,moe_percentage,cv_family_count,cv_percentage
Guilford,2010,Male householder,With related children under 18,Total,5259,119394,0.04404743956982763,769.8302085525094,0.006419800816245066,1508.8672087629184,0.012582809599840329,14.64,14.57
Guilford,2010,Male householder,No related children under 18,Total,3132,119394,0.026232473993668022,562.6840587754375,0.004684221693448885,1102.8607551998575,0.009181074519159813,17.97,17.86
Guilford,2010,Female householder,With related children under 18,Total,20172,119394,0.16895321372933314,1591.6345057832846,0.011791952924349565,3119.603631335238,0.02311222773172515,7.89,6.98
Guilford,2010,Female householder,No related children under 18,Total,9034,119394,0.07566544382464781,1079.2455698310741,0.008799677151911232,2115.3213168689053,0.017247367217746015,11.95,11.63
Guilford,2011,Married-couple,With related children under 18,Total,37025,124492,0.2974086688301256,1838.4802283407892,0.014322881224608773,3603.4212475479467,0.028072847200233196,4.97,4.82
Guilford,2011,Married-couple,No related children under 18,Total,48150,124492,0.3867718407608521,2155.879716032414,0.014725689741903674,4225.5242434235315,0.0288623518941312,4.48,3.81
Guilford,2011,Male householder,With related children under 18,Total,4869,124492,0.039110946888153454,963.1264454888569,0.007638025881705676,1887.7278331581595,0.014970530728143125,19.78,19.53
Guilford,2011,Male householder,No related children under 18,Total,4265,124492,0.034259229508723454,660.190464941747,0.005150644298123334,1293.9733112858241,0.010095262824321735,15.48,15.03
Guilford,2011,Female householder,With related children under 18,Total,21808,124492,0.17517591491822768,1516.866605868822,0.011864383439262093,2973.058547502891,0.023254191540953702,6.96,6.77
Guilford,2011,Female householder,No related children under 18,Total,8375,124492,0.06727339909391768,977.3053258833701,0.00776942636929949,1915.5184387314052,0.015228075683827,11.67,11.55
Guilford,2012,Married-couple,With related children under 18,Total,35678,128425,0.27781195250146,1630.6884742341194,0.012756785742364891,3196.149409498874,0.025003300055035187,4.57,4.59
Guilford,2012,Married-couple,No related children under 18,Total,49338,128425,0.3841775355265719,1734.133328207494,0.013502383405481261,3398.9013232866882,0.02646467147474327,3.51,3.51
Guilford,2012,Male householder,With related children under 18,Total,5732,128425,0.044633054311855165,926.7906451836898,0.007128759977206858,1816.509664560032,0.013972369555325442,16.17,15.97
Guilford,2012,Male householder,No related children under 18,Total,3872,128425,0.030149892933618843,774.1817616038239,0.005956759331679556,1517.3962527434949,0.011675248290091929,19.99,19.76
Guilford,2012,Female householder,With related children under 18,Total,22960,128425,0.17878138991629355,1706.2248825990084,0.012049786713362048,3344.2007698940565,0.023617581958189613,7.43,6.74
Guilford,2012,Female householder,No related children under 18,Total,10845,128425,0.0844461748102005,1324.1568071795728,0.010074213733196502,2595.3473420719624,0.019745458917065143,12.21,11.93
Guilford,2013,Married-couple,With related children under 18,Total,35946,126830,0.2834187495072144,1625.5689465537905,0.012010974402584963,3186.1151352454294,0.023541509829066526,4.52,4.24
Guilford,2013,Married-couple,No related children under 18,Total,51582,126830,0.40670188441220534,1743.163962454479,0.012436928857549472,3416.6013664107786,0.024376380560796964,3.38,3.06
Guilford,2013,Male householder,With related children under 18,Total,4607,126830,0.036324213514152805,640.3196076960318,0.004928961451307727,1255.0264310842222,0.009660764444563145,13.9,13.57
Guilford,2013,Male householder,No related children under 18,Total,5112,126830,0.04030592131199243,787.9396550498014,0.006113312010301252,1544.3617238976108,0.011982091540190453,15.41,15.17
Guilford,2013,Female householder,With related children under 18,Total,21370,126830,0.16849325869273832,1560.3091841042274,0.011567379913655916,3058.2060008442854,0.022672064630765595,7.3,6.87
Guilford,2013,Female householder,No related children under 18,Total,8213,126830,0.06475597256169675,950.1539348968671,0.007306081426271797,1862.3017123978595,0.014319919595492722,11.57,11.28
Guilford,2014,Married-couple,With related children under 18,Total,33280,121270,0.2744289601715181,1837.084538065682,0.014073029361227465,3600.6856946087364,0.027583137548005832,5.52,5.13
Guilford,2014,Married-couple,No related children under 18,Total,48507,121270,0.39999175393749486,1688.6916237134594,0.012736056276134743,3309.8355824783803,0.024962670301224094,3.48,3.18
Guilford,2014,Male householder,With related children under 18,Total,5906,121270,0.04870124515543828,1018.3868371105353,0.008199289606086705,1996.0382007366493,0.01607060762792994,17.24,16.84
Guilford,2014,Male householder,No related children under 18,Total,3669,121270,0.03025480333140925,705.5200209774348,0.005712789320925277,1382.8192411157722,0.011197067069013543,19.23,18.88
Guilford,2014,Female householder,With related children under 18,Total,19899,121270,0.16408839779005524,1554.0594583219781,0.011968819669152145,3045.956538311077,0.023458886551538206,7.81,7.29
Guilford,2014,Female householder,No related children under 18,Total,10009,121270,0.08253483961408427,1164.2736362213138,0.009465154716409387,2281.9763269937753,0.018551703244162398,11.63,11.47
Guilford,2015,Married-couple,With related children under 18,Total,40022,126400,0.31662974683544304,1877.2677486176553,0.014365642499534478,3679.4447872906044,0.028156659299087575,4.69,4.54
Guilford,2015,Married-couple,No related children under 18,Total,51042,126400,0.4038132911392405,1915.603677695363,0.012913620437507987,3754.5832082829115,0.025310696057515653,3.75,3.2
Guilford,2015,Male householder,With related children under 18,Total,4319,126400,0.03416930379746835,836.8292537907599,0.006590608854323684,1640.1853374298894,0.01291759335447442,19.38,19.29
Guilford,2015,Male householder,No related children under 18,Total,2140,126400,0.016930379746835443,535.0788259686605,0.004273331319988094,1048.7544988985744,0.008375729387176664,25,25.24
Guilford,2015,Female householder,With related children under 18,Total,20475,126400,0.1619857594936709,1361.3235471407963,0.010342459869951815,2668.194152395961,0.020271221345105558,6.65,6.38
Guilford,2015,Female householder,No related children under 18,Total,8402,126400,0.06647151898734177,920.3773139316288,0.00717158855406759,1803.9395353059924,0.014056313565972476,10.95,10.79
Guilford,2016,Married-couple,With related children under 18,Total,34390,125614,0.2737752161383285,1798.7060349039807,0.013564731526999245,3525.4638284118023,0.02658687379291852,5.23,4.95
Guilford,2016,Married-couple,No related children under 18,Total,48655,125614,0.3873373986975974,1761.4601755361941,0.014887686708233032,3452.4619440509405,0.029179865948136742,3.62,3.84
Guilford,2016,Male householder,With related children under 18,Total,4967,125614,0.03954177082172369,1111.2772381363707,0.008552654805042938,2178.1033867472865,0.01676320341788416,22.37,21.63
Guilford,2016,Male householder,No related children under 18,Total,4056,125614,0.03228939449424427,714.4381358802175,0.005619451362571135,1400.2987463252261,0.011014124670639424,17.61,17.4
Guilford,2016,Female householder,With related children under 18,Total,22785,125614,0.18138901714777014,1482.6407690334163,0.010954435220550698,2905.975907305496,0.021470693032279366,6.51,6.04
Guilford,2016,Female householder,No related children under 18,Total,10761,125614,0.08566720270033595,1227.2720765991542,0.009529293817107222,2405.453270134342,0.018677415881530154,11.4,11.12
Guilford,2017,Married-couple,With related children under 18,Total,36014,125962,0.28591162414061383,1631.5530791243048,0.01151841107861967,3197.844035083637,0.022576085714094554,4.53,4.03
Guilford,2017,Married-couple,No related children under 18,Total,51887,125962,0.4119258188977628,1842.7796531327342,0.012433422766153383,3611.848120140159,0.02436950862166063,3.55,3.02
Guilford,2017,Male householder,With related children under 18,Total,5603,125962,0.044481669074800334,1075.7606611137999,0.008364661413244125,2108.4908957830476,0.016394736369958484,19.2,18.8
Guilford,2017,Male householder,No related children under 18,Total,4307,125962,0.03419285181245137,931.2042471982181,0.0072129943713457574,1825.1603245085075,0.014137468967837684,21.62,21.1
Guilford,2017,Female householder,With related children under 18,Total,18674,125962,0.14825105984344486,1774.0092728055286,0.01330454793593274,3477.058174698836,0.02607691395442817,9.5,8.97
Guilford,2017,Female householder,No related children under 18,Total,9477,125962,0.07523697623092679,1104.694754219463,0.008369450553029548,2165.2017182701475,0.016404123083937915,11.66,11.12
Durham,2006,Married-couple,With related children under 18,"White, non-Hispanic",20829,55439,0.3757102400836956,1043.416024412123,0.01724155800433906,2045.0954078477612,0.03379345368850456,5.01,4.59
Durham,2006,Married-couple,With related children under 18,African American,5604,29004,0.19321472900289616,891.1520352891531,0.028441846798269593,1746.65798916674,0.0557460197246084,15.9,14.72
Durham,2006,Married-couple,With related children under 18,Hispanic/Latino,4199,9661,0.43463409584929097,853.3173501107311,0.0784662293121362,1672.5020062170329,0.15379380945178694,20.32,18.05
Durham,2006,Married-couple,No related children under 18,"White, non-Hispanic",27011,55439,0.4872201879543282,1613.6596915087146,0.021037321989038838,3162.7729953570806,0.04123315109851612,5.97,4.32
Durham,2006,Married-couple,No related children under 18,African American,6440,29004,0.22203833953937388,1061.7081519890482,0.03369184268102913,2080.9479778985346,0.0660360116548171,16.49,15.17
Durham,2006,Married-couple,No related children under 18,Hispanic/Latino,2199,9661,0.22761618880033122,725.2991451808006,0.070582358287647,1421.5863245543692,0.13834142224378812,32.98,31.01
Durham,2006,Male householder,With related children under 18,"White, non-Hispanic",1110,55439,0.020022006168942442,318.76354873165786,0.005701398349807693,624.7765555140494,0.011174740765623078,28.72,28.48
Durham,2006,Male householder,With related children under 18,African American,1468,29004,0.05061370845400635,447.18564377672055,0.014761451906778902,876.4838618023723,0.028932445737286646,30.46,29.16
Durham,2006,Male householder,With related children under 18,Hispanic/Latino,883,9661,0.09139840596211572,459.00620910833004,0.04662232927383658,899.6521698523269,0.0913797653767197,51.98,51.01
Durham,2006,Male householder,No related children under 18,"White, non-Hispanic",494,55439,0.008910694637349158,188.51259904844557,0.0034077683917529025,369.4846941349533,0.0066792260478356884,38.16,38.24
Durham,2006,Male householder,No related children under 18,African American,1303,29004,0.04492483795338574,442.5212424279766,0.014555746341774499,867.341635158834,0.028529262829878017,33.96,32.4
Durham,2006,Male householder,No related children under 18,Hispanic/Latino,233,9661,0.024117586171203808,170.86910194649002,0.01777412042672231,334.9034398151204,0.03483727603637573,73.33,73.7
Durham,2006,Female householder,With related children under 18,"White, non-Hispanic",4568,55439,0.08239686863038655,866.5511237082322,0.015754145321798346,1698.440202468135,0.030878124830724756,18.97,19.12
Durham,2006,Female householder,With related children under 18,African American,11017,29004,0.379844159426286,1119.370917077981,0.033421660594568484,2193.9669974728426,0.06550645476535423,10.16,8.8
Durham,2006,Female householder,With related children under 18,Hispanic/Latino,1017,9661,0.10526860573439603,461.13956672573653,0.049627095693588315,903.8335507824436,0.09726910755943309,45.34,47.14
Durham,2006,Female householder,No related children under 18,"White, non-Hispanic",1427,55439,0.025740002525298074,335.4736949449241,0.006011994409163367,657.5284420920513,0.011783509041960199,23.51,23.36
Durham,2006,Female householder,No related children under 18,African American,3172,29004,0.10936422562405186,630.9494432995405,0.021399598411718394,1236.6609088670994,0.041943212886968055,19.89,19.57
Durham,2006,Female householder,No related children under 18,Hispanic/Latino,1130,9661,0.11696511748266225,626.195616401137,0.060683927061536316,1227.3434081462285,0.11894049704061117,55.42,51.88
Durham,2007,Married-couple,With related children under 18,"White, non-Hispanic",20353,57387,0.3546622057260355,1353.4357022038396,0.019347999790448166,2652.7339763195255,0.03792207958927841,6.65,5.46
Durham,2007,Married-couple,With related children under 18,African American,7997,30566,0.26163056991428385,1056.9494311460696,0.032521562335226135,2071.6208850462963,0.06374226217704322,13.22,12.43
Durham,2007,Married-couple,With related children under 18,Hispanic/Latino,4430,9560,0.46338912133891214,936.1346324113856,0.07911252749835974,1834.8238795263157,0.1550605538967851,21.13,17.07
Durham,2007,Married-couple,No related children under 18,"White, non-Hispanic",28171,57387,0.49089515046961857,1322.3367952227602,0.0215719723466699,2591.78011863661,0.042281065799473,4.69,4.39
Durham,2007,Married-couple,No related children under 18,African American,7092,30566,0.2320225086697638,1033.2607366971804,0.03060755509986056,2025.1910439264736,0.059990807995726696,14.57,13.19
Durham,2007,Married-couple,No related children under 18,Hispanic/Latino,991,9560,0.10366108786610878,291.53721889323157,0.03059066590936031,571.4129490307339,0.05995770518234621,29.42,29.51
Durham,2007,Male householder,With related children under 18,"White, non-Hispanic",1176,57387,0.020492446024360917,326.9395204009451,0.005692122366369919,640.8014599858525,0.01115655983808504,27.8,27.78
Durham,2007,Male householder,With related children under 18,African American,1607,30566,0.05257475626513119,583.4876176920981,0.01925052353389892,1143.6357306765121,0.037731026126441886,36.31,36.62
Durham,2007,Male householder,With related children under 18,Hispanic/Latino,816,9560,0.08535564853556485,386.0590628388356,0.03998785908327435,756.6757631641177,0.07837620380321773,47.31,46.85
Durham,2007,Male householder,No related children under 18,"White, non-Hispanic",661,57387,0.011518288114032795,274.69938114236805,0.00473306187115545,538.4107870390413,0.009276801267464682,41.56,41.09
Durham,2007,Male householder,No related children under 18,African American,563,30566,0.01841915854217104,301.8186541617334,0.010028774100087456,591.5645621569975,0.019656397236171415,53.61,54.45
Durham,2007,Male householder,No related children under 18,Hispanic/Latino,1183,9560,0.12374476987447698,442.45225731145274,0.044258521892459386,867.2064243304474,0.0867467029092204,37.4,35.77
Durham,2007,Female householder,With related children under 18,"White, non-Hispanic",4578,57387,0.07977416488054787,589.1684394127032,0.010045832375201515,1154.7701412488982,0.01968983145539497,12.87,12.59
Durham,2007,Female householder,With related children under 18,African American,10057,30566,0.3290257148465615,1130.4450451039183,0.03253011442702848,2215.67228840368,0.06375902427697581,11.24,9.89
Durham,2007,Female householder,With related children under 18,Hispanic/Latino,1996,9560,0.2087866108786611,590.9639159881084,0.05897030725223775,1158.2892753366925,0.11558180221438599,29.61,28.24
Durham,2007,Female householder,No related children under 18,"White, non-Hispanic",2448,57387,0.04265774478540436,579.0084196279014,0.009703930911972284,1134.8565024706868,0.019019704587465675,23.65,22.75
Durham,2007,Female householder,No related children under 18,African American,3250,30566,0.10632729176208859,694.4649019208962,0.021466119138908082,1361.1512077649566,0.04207359351225984,21.37,20.19
Durham,2007,Female householder,No related children under 18,Hispanic/Latino,144,9560,0.01506276150627615,138.9559282650438,0.014102991553910675,272.35361939948586,0.02764186344566492,96.5,93.63
Durham,2008,Married-couple,With related children under 18,"White, non-Hispanic",19176,56817,0.337504620096098,1109.3327949718246,0.018077863019546232,2174.292278144776,0.03543261151831061,5.79,5.36
Durham,2008,Married-couple,With related children under 18,African American,6689,34191,0.19563627855283555,1003.7231939135411,0.028370180868336054,1967.2974600705404,0.055605554501938666,15.01,14.5
Durham,2008,Married-couple,With related children under 18,Hispanic/Latino,4124,9899,0.4166077381553692,764.833445921398,0.0678179828088026,1499.0735540059402,0.13292324630525307,18.55,16.28
Durham,2008,Married-couple,No related children under 18,"White, non-Hispanic",30379,56817,0.5346815213756446,1444.8633153347066,0.01918600647275978,2831.932098056025,0.03760457268660917,4.76,3.59
Durham,2008,Married-couple,No related children under 18,African American,8164,34191,0.23877628615717586,893.0947318174036,0.02636440756651436,1750.465674362111,0.05167423883036814,10.94,11.04
Durham,2008,Married-couple,No related children under 18,Hispanic/Latino,1760,9899,0.17779573694312556,558.4891673076569,0.05593380633568137,1094.6387679230074,0.10963026041793547,31.73,31.46
Durham,2008,Male householder,With related children under 18,"White, non-Hispanic",1208,56817,0.021261242233838462,405.66229797702425,0.007134947892304955,795.0981040349675,0.01398449786891771,33.58,33.56
Durham,2008,Male householder,With related children under 18,African American,2131,34191,0.06232634318972829,653.1399160976154,0.018889518415908295,1280.154235551326,0.037023456095180256,30.65,30.31
Durham,2008,Male householder,With related children under 18,Hispanic/Latino,1963,9899,0.1983028588746338,687.0903506817717,0.05998385803036544,1346.6970873362725,0.11756836173951626,35,30.25
Durham,2008,Male householder,No related children under 18,"White, non-Hispanic",950,56817,0.01672034778323389,327.240355090872,0.0057185473686309106,641.3910959781091,0.011208352842516584,34.45,34.2
Durham,2008,Male householder,No related children under 18,African American,2076,34191,0.06071773273668509,509.6381068954715,0.014778513013331034,998.8906895151241,0.028965885506128827,24.55,24.34
Durham,2008,Male householder,No related children under 18,Hispanic/Latino,645,9899,0.06515809677745227,291.6798758913614,0.028942334949282784,571.6925567470684,0.05672697650059426,45.22,44.42
Durham,2008,Female householder,With related children under 18,"White, non-Hispanic",3463,56817,0.06095006776140944,599.10625101062,0.010264005429290289,1174.2482519808152,0.020117450641408966,17.3,16.84
Durham,2008,Female householder,With related children under 18,African American,11591,34191,0.33900734111315844,1346.4041183834815,0.031101836324651334,2638.9520720316236,0.06095959919631661,11.62,9.17
Durham,2008,Female householder,With related children under 18,Hispanic/Latino,1348,9899,0.13617537124962117,424.2823352438798,0.04081295864442567,831.5933770780044,0.0799933989430743,31.47,29.97
Durham,2008,Female householder,No related children under 18,"White, non-Hispanic",1641,56817,0.028882200749775596,361.4479215599393,0.006254905427491663,708.437926257481,0.012259614637883658,22.03,21.66
Durham,2008,Female householder,No related children under 18,African American,3540,34191,0.10353601825041678,694.5091432083526,0.019389694953716525,1361.237920688371,0.03800380210928439,19.62,18.73
Durham,2008,Female householder,No related children under 18,Hispanic/Latino,59,9899,0.005960197999797959,60.49545437468835,0.006199140913807675,118.57109057438916,0.012150316191063043,102.53,104.01
Durham,2009,Married-couple,With related children under 18,"White, non-Hispanic",20522,60818,0.3374329968101549,1137.5660200621326,0.017116586300400683,2229.6293993217796,0.033548509148785335,5.54,5.07
Durham,2009,Married-couple,With related children under 18,African American,7942,32894,0.24144220830546603,1038.1722159641915,0.027368688420203378,2034.8175432898154,0.05364262930359862,13.07,11.34
Durham,2009,Married-couple,With related children under 18,Hispanic/Latino,4130,10563,0.390987408880053,765.524068857407,0.06324115602050054,1500.4271749605177,0.12395266580018105,18.54,16.17
Durham,2009,Married-couple,No related children under 18,"White, non-Hispanic",29448,60818,0.48419875694695647,1231.5724704620511,0.017529862072747288,2413.8820421056203,0.03435852966258468,4.18,3.62
Durham,2009,Married-couple,No related children under 18,African American,6914,32894,0.21019030826290508,735.7368415405062,0.023118873424283003,1442.0442094193922,0.045312991911594686,10.64,11
Durham,2009,Married-couple,No related children under 18,Hispanic/Latino,1817,10563,0.17201552589226546,516.1827195867758,0.044210863789790625,1011.7181303900804,0.08665329302798962,28.41,25.7
Durham,2009,Male householder,With related children under 18,"White, non-Hispanic",2656,60818,0.04367128152849485,584.1097071612489,0.009473251360993638,1144.855026036048,0.01856757266754753,21.99,21.69
Durham,2009,Male householder,With related children under 18,African American,1074,32894,0.03265033136742263,397.4747161770168,0.01177255947587079,779.0504437069528,0.023074216572706748,37.01,36.06
Durham,2009,Male householder,With related children under 18,Hispanic/Latino,1779,10563,0.16841806305026982,534.1365930171795,0.04569451114832025,1046.907722313672,0.0895612418507077,30.02,27.13
Durham,2009,Male householder,No related children under 18,"White, non-Hispanic",1250,60818,0.0205531257193594,420.0818372650739,0.0068194950388371645,823.3604010395449,0.013366210276120841,33.61,33.18
Durham,2009,Male householder,No related children under 18,African American,1162,32894,0.035325591293244966,512.8117100847055,0.015602798298991936,1005.1109517660228,0.030581484666024193,44.13,44.17
Durham,2009,Male householder,No related children under 18,Hispanic/Latino,920,10563,0.08709646880621036,373.1522477488244,0.03602912765839616,731.3784055876957,0.07061709021045647,40.56,41.37
Durham,2009,Female householder,With related children under 18,"White, non-Hispanic",3515,60818,0.057795389522838636,541.6861175994821,0.00862978620313465,1061.704790494985,0.016914380958143915,15.41,14.93
Durham,2009,Female householder,With related children under 18,African American,13042,32894,0.39648568127926065,1273.0121562656032,0.0304966671457382,2495.1038262805823,0.05977346760564687,9.76,7.69
Durham,2009,Female householder,With related children under 18,Hispanic/Latino,1596,10563,0.15109343936381708,496.0581115151732,0.046424792636834716,972.2738985697395,0.09099259356819604,31.08,30.73
Durham,2009,Female householder,No related children under 18,"White, non-Hispanic",3427,60818,0.05634844947219573,607.0906851533797,0.009862581591288142,1189.8977429006243,0.01933065991892476,17.71,17.5
Durham,2009,Female householder,No related children under 18,African American,2760,32894,0.08390587949170061,543.2227903908304,0.016141458524218878,1064.7166691660275,0.031637258707469,19.68,19.24
Durham,2009,Female householder,No related children under 18,Hispanic/Latino,321,10563,0.030389094007384265,193.29924986921185,0.01784555619505244,378.86652974365524,0.03497729014230278,60.22,58.72
Durham,2010,Married-couple,With related children under 18,"White, non-Hispanic",18870,57766,0.3266627427898764,1186.1227592454334,0.019418748089257788,2324.800608121049,0.038060746254945266,6.29,5.94
Durham,2010,Married-couple,With related children under 18,African American,7460,31794,0.23463546581115935,753.9390558924507,0.023620705773041276,1477.7205495492033,0.0462965833151609,10.11,10.07
Durham,2010,Married-couple,With related children under 18,Hispanic/Latino,5435,10078,0.539293510617186,830.2273483811528,0.058622297540444866,1627.2456028270594,0.11489970317927194,15.28,10.87
Durham,2010,Married-couple,No related children under 18,"White, non-Hispanic",27144,57766,0.4698957864487761,1441.4000485638953,0.02162525374773777,2825.1440951852346,0.04238549734556603,5.31,4.6
Durham,2010,Married-couple,No related children under 18,African American,7508,31794,0.23614518462603007,1013.675761770005,0.028716840411739653,1986.8044930692097,0.05628500720700972,13.5,12.16
Durham,2010,Married-couple,No related children under 18,Hispanic/Latino,636,10078,0.06310775947608653,248.31039043906318,0.025169712837243403,486.68836526056384,0.04933263716099707,39.04,39.88
Durham,2010,Male householder,With related children under 18,"White, non-Hispanic",1038,57766,0.01796904753661323,258.67846837338436,0.0045617466487354414,507.00979801183337,0.008941023431521465,24.92,25.39
Durham,2010,Male householder,With related children under 18,African American,727,31794,0.0228659495502296,353.65208892356344,0.010714325832523701,693.1580942901843,0.021000078631746456,48.65,46.86
Durham,2010,Male householder,With related children under 18,Hispanic/Latino,2124,10078,0.2107561024012701,560.2571284687059,0.053278341695462944,1098.1039717986635,0.10442554972310737,26.38,25.28
Durham,2010,Male householder,No related children under 18,"White, non-Hispanic",1319,57766,0.022833500675137623,412.2977079732557,0.006958746453310798,808.1035076275812,0.013639143048489163,31.26,30.48
Durham,2010,Male householder,No related children under 18,African American,1385,31794,0.04356167830408253,511.10869685420147,0.015866499085600526,1001.7730458342348,0.03109833820777703,36.9,36.42
Durham,2010,Male householder,No related children under 18,Hispanic/Latino,369,10078,0.03661440762055963,206.21117816452144,0.020512377039345973,404.173909202462,0.0402042589971181,55.88,56.02
Durham,2010,Female householder,With related children under 18,"White, non-Hispanic",5292,57766,0.09161098223868712,823.5227379981685,0.013625328926648639,1614.1045664764104,0.02670564469623133,15.56,14.87
Durham,2010,Female householder,With related children under 18,African American,10911,31794,0.3431779581053029,1062.866407409699,0.028487774513059814,2083.21815852301,0.05583603804559723,9.74,8.3
Durham,2010,Female householder,With related children under 18,Hispanic/Latino,1514,10078,0.1502282198848978,496.34327838704536,0.047187284210511334,972.8328256386089,0.09248707705260222,32.78,31.41
Durham,2010,Female householder,No related children under 18,"White, non-Hispanic",4103,57766,0.07102794031090953,851.4258041661645,0.014283224712562253,1668.7945761656824,0.027995120436622015,20.75,20.11
Durham,2010,Female householder,No related children under 18,African American,3803,31794,0.11961376360319557,727.3788215228706,0.02193448888805313,1425.6624901848263,0.04299159822058413,19.13,18.34
Durham,2011,Married-couple,With related children under 18,"White, non-Hispanic",18526,59897,0.30929762759403645,1495.422548980722,0.021620807189830123,2931.0281960022153,0.042376782092067036,8.07,6.99
Durham,2011,Married-couple,With related children under 18,African American,6384,34222,0.18654666588744082,851.734054737745,0.021862149644347063,1669.3987472859803,0.042849813302920245,13.34,11.72
Durham,2011,Married-couple,With related children under 18,Hispanic/Latino,5070,12521,0.4049197348454596,967.4682165322022,0.06055981115413285,1896.2377044031161,0.11869722986210038,19.08,14.96
Durham,2011,Married-couple,No related children under 18,"White, non-Hispanic",32082,59897,0.5356194801075179,1821.811529769202,0.025388956282231947,3570.750598347636,0.04976235431317461,5.68,4.74
Durham,2011,Married-couple,No related children under 18,African American,7362,34222,0.21512477353749052,722.3633780861264,0.020304465597810597,1415.8322210488077,0.03979675257170877,9.81,9.44
Durham,2011,Married-couple,No related children under 18,Hispanic/Latino,1270,12521,0.10142959827489817,549.3978521982043,0.046064794361299004,1076.8197903084804,0.09028699694814604,43.26,45.42
Durham,2011,Male householder,With related children under 18,"White, non-Hispanic",745,59897,0.012438018598594253,308.8982032968143,0.005018668874380603,605.440478461756,0.009836590993785982,41.46,40.35
Durham,2011,Male householder,With related children under 18,African American,1893,34222,0.0553152942551575,739.4822851157423,0.0211430540006358,1449.385278826855,0.041440385841246166,39.06,38.22
Durham,2011,Male householder,With related children under 18,Hispanic/Latino,1384,12521,0.11053430237201502,504.5575784784131,0.03723895378089439,988.9328538176896,0.072988349410553,36.46,33.69
Durham,2011,Male householder,No related children under 18,"White, non-Hispanic",939,59897,0.015676912032322153,354.03417914094115,0.006002786999226434,693.9069911162446,0.01176546251848381,37.7,38.29
Durham,2011,Male householder,No related children under 18,African American,1304,34222,0.03810414353339957,404.8586172974462,0.01200784917275001,793.5228899029945,0.02353538437859002,31.05,31.51
Durham,2011,Male householder,No related children under 18,Hispanic/Latino,861,12521,0.06876447568085617,490.5073903622656,0.0378580765694943,961.3944851100406,0.07420183007620883,56.97,55.05
Durham,2011,Female householder,With related children under 18,"White, non-Hispanic",5128,59897,0.08561363674307561,1094.6770071578192,0.017187746088604735,2145.5669340293257,0.03368798233366528,21.35,20.08
Durham,2011,Female householder,With related children under 18,African American,13844,34222,0.40453509438372975,1576.9153433206236,0.03758030251925736,3090.754072908422,0.07365739293774443,11.39,9.29
Durham,2011,Female householder,With related children under 18,Hispanic/Latino,2620,12521,0.20924846258286078,737.4799997288062,0.0540180380670697,1445.4607994684602,0.10587535461145661,28.15,25.82
Durham,2011,Female householder,No related children under 18,"White, non-Hispanic",2477,59897,0.04135432492445364,801.9745943606941,0.012723685026138363,1571.8702049469605,0.02493842265123119,32.38,30.77
Durham,2011,Female householder,No related children under 18,African American,3435,34222,0.10037402840278184,733.6091943262435,0.02206755897285479,1437.8740208794372,0.04325241558679539,21.36,21.99
Durham,2011,Female householder,No related children under 18,Hispanic/Latino,1316,12521,0.10510342624391023,510.06230011636814,0.03932548837625653,999.7221082280815,0.0770779572174628,38.76,37.42
Durham,2012,Married-couple,With related children under 18,"White, non-Hispanic",9313,31438,0.2962338571155926,805.9124642292114,0.024848261981488068,1579.5884298892543,0.04870259348371661,8.65,8.39
Durham,2012,Married-couple,With related children under 18,African American,4973,25238,0.19704413978920676,852.796986392424,0.03228646586064493,1671.482093329151,0.06328147308686406,17.15,16.39
Durham,2012,Married-couple,With related children under 18,Hispanic/Latino,3821,7202,0.5305470702582616,731.206229459241,0.08869206256539762,1433.1642097401123,0.17383644262817932,19.14,16.72
Durham,2012,Married-couple,No related children under 18,"White, non-Hispanic",17420,31438,0.55410649532413,1108.6875123315856,0.027577817059318277,2173.027524169908,0.05405252143626382,6.36,4.98
Durham,2012,Married-couple,No related children under 18,African American,6089,25238,0.24126317457801727,859.708875143208,0.033086375607221635,1685.0293952806878,0.0648492961901544,14.12,13.71
Durham,2012,Married-couple,No related children under 18,Hispanic/Latino,546,7202,0.07581227436823104,275.6573960553208,0.035782495584682314,540.2884962684288,0.07013369134597733,50.49,47.2
Durham,2012,Male householder,With related children under 18,"White, non-Hispanic",936,31438,0.029772886315923404,436.18287449188097,0.013731240334779316,854.9184340040866,0.02691323105616746,46.6,46.12
Durham,2012,Male householder,With related children under 18,African American,1151,25238,0.04560583247483953,443.62608128918663,0.01695992734825627,869.5071193268058,0.03324145760258229,38.54,37.19
Durham,2012,Male householder,With related children under 18,Hispanic/Latino,1046,7202,0.14523743404609832,455.8065927561821,0.06036907236903603,893.380921802117,0.11832338184331061,43.58,41.57
Durham,2012,Male householder,No related children under 18,"White, non-Hispanic",971,31438,0.03088618868884789,327.3608864846257,0.010550582625979795,641.6273375098664,0.020679141946920398,33.71,34.16
Durham,2012,Male householder,No related children under 18,African American,1558,25238,0.06173230842380537,517.2195858627166,0.019934905185558228,1013.7503882909245,0.03907241416369413,33.2,32.29
Durham,2012,Male householder,No related children under 18,Hispanic/Latino,293,7202,0.040683143571230214,251.6140894306199,0.03516422371624159,493.163615284015,0.0689218784838335,85.88,86.43
Durham,2012,Female householder,With related children under 18,"White, non-Hispanic",1465,31438,0.04659965646669635,505.70574447992976,0.01565784555382771,991.1832591806623,0.03068937728550231,34.52,33.6
