GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
0500000US37129,37129,"New Hanover County, North Carolina",190678,1872,30580,4210,12498,2201,632,425,200,195,1247,575,640,570,0,287,332,246,5133,1337,1216,568,1020,474,986,515,778,454,42,69,272,278,18082,2912,2718,804,219,259,1944,758,135,157,0,287,269,225,5614,1374,2807,931,1402,731,1267,552,792,457,455,253,460,284,160098,4665,78762,2486,4600,503,399,297,5140,855,2895,857,1181,434,2028,506,8225,1458,10922,1122,11321,775,10995,596,10235,559,5938,174,4883,362,81336,3138,3738,616,1219,657,5310,1057,1887,676,505,362,1988,485,7326,1359,10205,930,11049,821,12740,676,11684,551,7521,402,6164,556
0500000US37133,37133,"Onslow County, North Carolina",139812,5466,18731,3632,7492,2012,1155,540,604,321,1800,671,282,294,0,287,74,126,897,769,828,570,231,259,814,439,338,270,399,363,70,120,11239,2172,1115,544,477,457,968,455,247,231,328,369,382,540,2042,709,2478,861,993,584,561,290,891,467,450,266,307,198,121081,5672,56421,5176,6405,783,898,608,4616,976,2105,705,505,314,1350,368,9716,2950,9429,2785,4873,1948,6620,460,5170,498,2845,309,1889,483,64660,2364,7151,733,703,409,5562,697,1128,386,1121,652,863,514,12607,1331,9021,1182,8225,755,7198,505,5679,448,3152,368,2250,486
0500000US37135,37135,"Orange County, North Carolina",119802,2686,21549,3219,9118,1770,810,518,109,120,629,413,483,309,276,264,199,265,3553,1152,916,445,809,494,860,513,233,191,66,113,175,149,12431,2248,606,513,198,216,471,348,301,314,220,219,393,400,6260,1466,1434,769,1161,601,590,405,349,357,180,214,268,248,98253,3764,47901,2291,2987,579,466,302,4113,682,1821,545,874,432,1188,441,4330,1313,6531,852,6591,579,7114,561,6441,458,2981,284,2464,239,50352,2267,2910,516,499,352,3063,762,2425,708,606,278,941,342,3905,1389,6597,836,6559,532,8846,632,6793,566,3650,446,3558,284
0500000US37147,37147,"Pitt County, North Carolina",154001,2161,39708,3705,17139,2002,1308,604,235,287,1598,675,1083,489,0,287,404,378,5887,1260,2453,882,1187,618,1779,705,417,278,593,376,195,206,22569,2482,2128,659,122,196,1873,808,507,328,357,309,275,248,9551,1378,2701,642,777,447,2021,638,1131,484,332,254,794,397,114293,4050,55896,2116,4310,537,1015,621,3072,567,2677,737,1343,601,817,444,7292,1296,7537,691,8166,614,7329,780,6975,330,3360,502,2003,434,58397,2673,3331,598,794,442,4294,764,1921,672,533,290,2041,626,5354,1309,7209,694,9124,518,8525,697,7151,521,4472,239,3648,593
0500000US37151,37151,"Randolph County, North Carolina",139865,1796,23203,4047,10057,2189,1223,642,371,244,1430,461,690,497,25,44,502,294,1157,604,1161,668,886,532,1549,678,849,554,100,122,114,105,13146,2379,1209,747,346,288,1203,695,481,384,436,343,370,287,1284,762,1960,794,2387,880,1022,536,967,518,571,295,910,444,116662,4276,57893,2315,2596,632,707,479,4248,1018,1859,831,888,319,1302,374,4946,697,6640,1008,9961,909,9397,668,7585,495,4685,275,3079,184,58769,2474,3814,624,428,404,4442,861,2037,624,623,340,1669,391,4360,601,6348,778,8126,823,9801,599,7775,450,5069,281,4277,620
0500000US37155,37155,"Robeson County, North Carolina",125625,1711,39354,5548,16978,3182,2949,1012,264,244,2788,1054,706,432,203,226,564,533,1301,779,2910,1042,1638,824,1667,786,1373,549,432,354,183,174,22376,3018,3332,743,173,245,3308,950,1366,681,261,263,664,421,3181,1180,2655,815,2266,988,1964,590,1739,599,663,408,804,407,86271,5491,44192,3459,2524,1120,738,548,3781,900,1353,646,1030,481,1719,690,5418,1178,4925,1194,7497,1152,5230,1004,5127,539,3220,488,1630,397,42079,2946,2058,770,264,248,3119,961,1395,543,298,331,910,520,2835,954,5819,1052,6372,1088,6989,544,5635,599,3690,474,2695,626
0500000US37157,37157,"Rockingham County, North Carolina",90933,1089,12290,2540,4197,1315,405,349,94,149,642,388,221,195,120,196,242,256,315,232,529,436,308,249,481,303,416,347,355,307,69,80,8093,1706,470,384,0,287,952,559,296,229,0,287,201,170,993,538,439,294,1483,729,1141,419,1233,480,376,245,509,233,78643,2555,39570,1445,1968,189,1125,628,2800,674,506,341,674,370,1656,439,2861,670,5095,848,5697,373,6317,322,5608,383,3150,420,2113,265,39073,1908,2488,668,225,254,2475,731,1581,659,549,501,494,354,2651,493,4079,500,5465,657,6059,419,5421,584,3867,256,3719,436
0500000US37159,37159,"Rowan County, North Carolina",137578,2021,23214,4002,9706,2199,1226,648,264,298,1735,903,500,320,68,125,579,298,408,294,1562,801,1173,734,1159,566,593,363,216,167,223,204,13508,2413,1300,543,502,383,905,422,465,437,97,118,688,423,1625,806,1983,639,1610,765,1580,585,1109,531,317,203,1327,725,114364,4355,57498,2638,3218,990,976,510,3908,832,2119,900,472,324,1693,438,5454,856,7224,926,8726,945,8513,761,7541,451,4463,283,3191,473,56866,2702,3028,650,659,420,4041,686,1680,509,579,326,1772,594,4843,637,6128,655,8015,1053,8630,603,7454,515,5516,332,4521,855
0500000US37171,37171,"Surry County, North Carolina",70850,1312,12046,2852,5459,1381,686,429,101,163,700,355,103,159,186,191,235,192,615,326,665,458,659,387,642,354,404,317,346,255,117,133,6587,1841,472,609,72,127,661,502,155,164,0,287,69,113,1003,469,655,351,1086,488,668,353,616,379,491,344,639,346,58804,2787,29127,1758,1581,225,46,80,2789,622,1142,476,518,316,679,303,1753,408,3247,384,4212,464,4813,583,3892,324,2447,276,2008,212,29677,1574,1631,167,389,315,2051,593,1126,443,368,218,891,260,1557,609,2840,414,3954,599,4507,419,4395,453,2877,321,3091,385
0500000US37179,37179,"Union County, North Carolina",197639,1248,22497,3998,9009,2152,919,569,175,210,1897,1020,304,231,252,227,565,418,1557,631,791,653,849,453,870,596,419,285,213,195,198,191,13488,2555,2175,916,72,125,1918,646,557,342,219,219,429,309,1615,721,983,694,1969,628,2095,911,469,371,536,292,451,295,175142,4319,88462,2230,6401,774,1400,594,9254,1177,4921,968,1225,495,2499,626,7123,790,9436,999,16875,707,13657,527,8527,291,4879,290,2265,429,86680,2581,6498,747,1222,447,8703,1076,4388,992,990,394,2799,483,6001,671,9776,716,15887,832,12651,747,9230,389,5535,430,3000,699
0500000US37183,37183,"Wake County, North Carolina",875000,4391,88404,8015,43781,4919,6236,1652,803,587,4693,1387,1833,814,405,252,1458,681,8721,2149,8697,2049,3640,1267,3909,1211,1536,675,1302,575,548,362,44623,4953,5068,1854,1009,574,2496,958,2326,840,380,334,941,424,8968,1759,10129,1704,4263,1101,3513,929,1621,581,1528,603,2381,748,786596,8754,387850,5248,28685,1667,5611,959,36245,2607,17416,2010,5665,968,10392,1053,25207,2891,63104,2195,68878,1310,58795,1238,38609,838,18339,751,10904,586,398746,5664,28344,1898,6758,1429,31894,2127,18324,1885,5014,1033,11020,1121,26320,2391,61691,1692,68283,1182,61935,930,42335,643,20336,772,16492,981
0500000US37191,37191,"Wayne County, North Carolina",110824,1963,22902,3435,10561,2033,1492,548,89,99,1414,463,938,485,192,202,306,345,1476,584,972,507,1497,606,1183,446,541,284,431,292,30,37,12341,1778,1915,467,143,124,1513,480,516,270,176,180,359,247,1452,398,2023,620,1355,556,1164,499,690,345,498,198,537,235,87922,3729,42535,2208,2945,548,442,319,3356,629,1785,589,942,349,803,286,3907,691,5801,572,5471,618,6283,503,5356,308,3247,307,2197,170,45387,2050,2368,468,507,295,2822,588,1791,509,735,338,1003,372,4109,408,5336,647,6491,626,6952,441,6322,379,3950,265,3001,883
0500000US37193,37193,"Wilkes County, North Carolina",64951,1448,12438,2259,5013,1043,126,143,326,281,967,471,433,310,363,286,347,278,277,195,830,444,309,217,569,424,173,161,58,95,235,188,7425,1648,915,463,114,125,971,510,253,259,86,117,496,353,581,288,1220,578,745,428,846,570,459,303,450,318,289,245,52513,2472,26024,1553,1519,188,354,273,1536,599,313,231,332,295,735,440,1723,375,2643,709,4422,554,4217,621,3914,200,2840,307,1476,302,26489,1509,1218,566,219,182,1831,504,988,435,111,110,270,252,1461,288,2931,590,3397,532,4736,297,4163,410,2827,280,2337,353
0500000US37195,37195,"Wilson County, North Carolina",77514,1156,15655,2842,6157,1289,1235,522,257,243,727,340,505,321,156,192,107,102,324,296,822,514,502,407,732,514,396,334,259,237,135,128,9498,1926,854,460,73,131,1330,735,362,462,463,493,0,287,1825,777,1453,606,954,507,725,381,693,588,476,289,290,212,61859,3095,30916,1852,1404,579,133,167,2973,866,906,457,393,325,1155,476,2648,636,4016,709,4561,546,4668,379,4112,334,2472,333,1475,325,30943,1646,1944,537,132,132,2080,600,1236,518,280,174,932,340,1687,822,2979,406,4256,444,5168,428,4463,512,2818,289,2968,212
