GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
0500000US37127,37127,"Nash County, North Carolina",93344,2041,13153,2491,4577,1139,199,217,131,127,588,433,417,323,102,172,376,404,394,353,701,454,269,228,846,396,401,222,124,182,29,50,8576,1793,1584,805,0,289,570,306,631,611,47,81,308,251,1128,572,956,545,612,380,695,356,958,415,238,182,849,442,80191,3256,39881,2044,2148,514,824,503,3066,622,1889,704,459,244,1052,427,2651,628,4241,873,6607,791,5952,728,5905,284,3137,431,1950,432,40310,1898,1807,544,171,179,3240,725,1467,572,388,334,1217,422,2384,842,4696,724,5760,412,6667,375,6097,434,3806,200,2610,556
0500000US37129,37129,"New Hanover County, North Carolina",201781,1459,36502,4965,16004,3187,905,631,61,106,1713,958,428,481,130,202,305,287,3798,1644,2327,1153,1438,728,2642,903,1360,606,446,430,451,331,20498,3040,2208,883,382,340,1918,562,805,487,389,471,263,246,6636,1786,2167,923,1779,671,1401,681,1204,549,434,311,912,523,165279,5374,81161,3685,4705,753,569,335,5498,1008,2837,941,1082,490,1888,470,9072,1746,11497,1210,11756,914,11166,912,10128,615,6850,466,4113,523,84118,3062,3554,640,1177,564,4641,778,2098,650,1138,675,1419,616,7070,1826,11252,849,12154,964,12528,767,12663,709,8018,351,6406,814
0500000US37133,37133,"Onslow County, North Carolina",162965,3757,23792,4285,9833,2344,1714,814,387,337,1720,902,485,412,191,185,288,236,1897,1084,919,484,422,373,613,342,552,407,504,387,141,176,13959,2846,1580,660,217,237,752,496,1014,569,0,289,533,375,2835,1099,2081,729,2227,732,1530,596,754,412,135,161,301,217,139173,5211,70542,3677,7578,941,1056,487,4963,930,2329,776,549,315,1869,469,13265,2648,12819,1078,7951,1066,7589,779,5410,584,3164,497,2000,312,68631,2837,6709,1093,685,366,5242,935,2794,716,537,456,1814,554,10708,1249,11468,1105,7684,950,7944,714,6159,472,4438,322,2449,523
0500000US37135,37135,"Orange County, North Carolina",124207,2404,24931,4517,11061,2440,815,583,403,306,1117,827,768,527,0,289,367,386,2316,831,1441,584,1859,1042,1105,603,360,256,510,381,0,289,13870,2741,667,545,0,289,1068,405,413,401,62,101,458,313,5033,1392,1671,813,1397,707,734,446,1393,681,391,281,583,371,99276,4338,48931,2414,2447,458,513,389,4383,659,1962,633,514,347,1497,463,4484,1169,7212,853,6217,742,7744,965,6677,456,3400,656,1881,251,50345,2809,2324,749,523,320,3924,665,1704,539,686,469,1014,375,3747,1225,6243,997,7766,801,9728,699,6270,703,3794,438,2622,443
0500000US37147,37147,"Pitt County, North Carolina",161533,2543,34672,4968,15244,3178,1155,814,244,236,2069,868,752,591,152,156,379,309,5243,1833,1835,807,702,456,1169,536,818,408,536,358,190,240,19428,2456,1798,920,272,304,1889,746,476,355,80,139,306,341,5969,1226,3412,978,1171,608,1773,655,957,505,879,416,446,336,126861,5089,61398,3387,4294,867,1083,625,4203,937,2257,794,1288,404,1155,441,6805,1937,9937,1074,8699,529,8553,646,7002,467,3980,445,2142,255,65463,2636,3725,699,805,557,4105,850,2075,675,1290,549,1442,437,7969,971,9368,969,9474,621,9433,665,8271,552,4107,415,3399,954
0500000US37151,37151,"Randolph County, North Carolina",139285,1092,26883,5061,13504,2845,1612,642,455,321,2432,836,410,362,227,302,586,419,1283,680,2128,874,1494,746,966,570,1054,493,382,358,475,306,13379,2810,1428,623,267,378,1843,720,401,357,84,83,60,89,1102,616,2692,877,1835,724,884,505,1664,605,321,248,798,408,112402,5280,54572,2923,2367,556,469,368,4649,1076,1459,537,1019,419,1352,454,4379,797,5755,1000,9293,930,8870,661,7620,726,4750,472,2590,339,57830,3060,3771,773,753,390,4060,727,2309,741,1139,480,1127,491,3935,560,6065,899,8072,869,9504,687,7631,735,5470,467,3994,475
0500000US37155,37155,"Robeson County, North Carolina",131640,1759,40963,5606,17600,2467,2999,826,686,495,2022,616,1043,571,348,350,239,177,3197,1067,2814,1227,1547,665,1147,774,726,393,542,287,290,249,23363,3785,2916,881,687,497,3907,1285,897,448,206,241,626,485,1949,1183,3625,1269,2613,989,2804,882,1454,730,713,319,966,546,90677,5849,46260,2961,2505,713,399,336,2501,699,2597,790,1472,800,1276,600,4115,1025,5161,1509,6883,784,7175,859,6660,426,3865,489,1651,340,44417,3627,1659,744,909,690,2532,1086,1605,579,442,478,936,562,5284,1378,4762,1079,6553,925,6441,851,6664,719,4085,315,2545,752
0500000US37157,37157,"Rockingham County, North Carolina",91969,1064,17071,3018,8056,1783,688,356,154,203,1267,579,306,248,119,139,296,259,616,383,1075,597,844,463,1133,636,751,535,657,443,150,178,9015,1825,484,344,0,289,951,674,519,467,249,340,474,323,836,447,1041,511,1675,663,1071,510,553,258,620,292,542,304,74898,3232,36467,1790,2338,443,370,272,1790,460,1567,393,365,284,1037,479,3369,590,3844,648,5151,696,5597,705,5598,543,3012,410,2429,254,38431,2094,1564,368,439,392,2737,825,1162,539,546,338,689,460,2552,382,4805,805,4991,808,5958,675,6029,290,3901,329,3058,588
0500000US37159,37159,"Rowan County, North Carolina",134292,2654,28664,4861,13118,2726,1927,607,221,235,2026,834,534,309,187,197,655,341,2009,1069,1325,645,1633,743,1126,465,1000,455,260,223,215,219,15546,2587,1388,689,543,549,1253,565,957,691,312,377,299,241,2072,1018,2847,969,2264,873,1431,674,786,382,625,303,769,346,105628,5149,53707,2976,2755,618,804,711,4014,1150,2076,822,605,421,1064,426,4247,957,6746,971,7357,1005,8874,609,7358,622,4714,284,3093,293,51921,3145,2927,676,767,558,3694,1134,1551,848,1133,538,768,449,2835,1187,5493,1113,6919,873,8560,856,7927,465,5213,468,4134,667
0500000US37161,37161,"Rutherford County, North Carolina",67445,314,17813,2814,7780,1495,842,402,314,516,909,650,0,289,0,289,529,455,702,592,1250,702,819,488,892,449,641,505,500,319,382,331,10033,1739,555,267,0,289,878,593,678,592,325,393,241,200,1000,458,1550,722,1425,729,870,413,1029,470,680,368,802,468,49632,2798,25063,1396,1044,467,328,312,2285,558,713,451,335,221,561,231,2159,574,2745,499,3170,514,3500,475,4074,223,2478,387,1671,230,24569,1680,1296,255,215,215,1091,529,721,426,221,168,750,333,1558,572,2285,542,3081,650,4292,649,3847,446,2865,347,2347,346
0500000US37171,37171,"Surry County, North Carolina",73008,728,14080,3042,6084,1604,683,388,159,185,977,621,628,416,160,192,94,149,227,245,636,419,1016,493,798,460,217,192,319,263,170,183,7996,1909,734,321,0,289,1609,982,329,417,0,289,335,274,299,307,1218,538,972,527,511,330,686,298,810,335,493,257,58928,3237,28985,1374,1739,347,347,384,1493,496,735,322,393,304,642,293,2647,343,3341,490,3954,520,4499,682,4729,351,2638,235,1828,119,29943,2211,1280,408,430,306,2517,787,474,349,471,287,699,387,2068,392,3344,548,3978,552,4732,495,4267,403,3002,474,2681,314
0500000US37179,37179,"Union County, North Carolina",201057,1643,15719,3428,6740,1685,1121,664,280,297,821,549,465,302,196,211,383,269,430,375,1119,531,214,170,650,446,734,397,78,130,249,199,8979,2045,1497,547,131,158,508,376,483,410,135,140,202,157,1425,585,1381,591,1433,669,653,485,473,305,437,334,221,189,185338,3517,91464,1824,6369,677,1158,561,10073,1177,5672,1032,1230,526,2915,695,6621,505,9691,677,16262,606,14583,804,9237,487,5256,322,2397,302,93874,2076,5670,541,1954,657,9389,1064,5470,870,1868,517,2982,577,5473,690,9740,735,16698,840,14576,834,10407,406,5871,413,3776,643
0500000US37183,37183,"Wake County, North Carolina",884085,5474,106024,9275,46592,5454,5203,1371,921,567,7012,1871,2027,876,484,371,960,498,11217,2189,7404,1581,4404,1375,3452,865,2098,698,965,623,445,362,59432,5629,6611,1421,1733,859,5761,1646,2273,840,1068,547,1965,728,11237,2480,10310,1847,6510,1384,5114,1421,3884,981,1304,496,1662,633,778061,11320,384812,6303,27807,1291,5200,1057,34705,2423,16351,1951,5918,965,11425,1052,27221,2708,59206,1638,66532,1465,59842,865,39679,851,19990,432,10936,361,393249,7570,25371,1544,4639,962,32450,2203,17888,2167,4962,907,9902,1150,23880,3571,60575,1867,67814,1487,61992,1484,43716,980,22519,834,17541,1116
0500000US37191,37191,"Wayne County, North Carolina",119924,1795,23680,3500,10131,1787,1060,490,304,210,1514,575,768,388,345,205,519,412,1364,796,1346,595,1003,513,746,400,792,379,251,220,119,117,13549,2155,1544,520,131,125,1533,582,148,115,442,407,502,416,1443,559,2463,596,1617,714,1499,610,1047,390,480,276,700,337,96244,3788,47561,2012,3019,452,211,127,3731,688,1782,634,693,306,1130,329,3788,1157,6201,738,7308,662,7430,425,6155,462,3781,326,2332,138,48683,2234,2936,501,804,455,3218,815,1822,468,709,447,1038,407,3894,602,6105,623,5979,615,7655,710,6391,415,4690,366,3442,630
0500000US37193,37193,"Wilkes County, North Carolina",68304,1099,14067,3146,7119,1890,916,520,286,322,422,331,375,357,241,318,0,289,894,576,1209,650,1094,655,513,357,510,352,253,268,406,298,6948,1642,679,385,0,289,438,433,232,220,0,289,207,234,1138,424,658,469,1062,533,1051,463,755,448,289,207,439,302,54237,3148,27029,1857,1296,568,48,83,2493,1016,1372,589,242,199,990,232,1585,395,2781,628,3020,633,4959,469,4006,371,2667,314,1570,347,27208,1806,942,374,602,425,1353,648,1249,662,419,301,651,320,1583,563,2928,481,3204,565,4581,596,4234,481,3356,215,2106,541
0500000US37195,37195,"Wilson County, North Carolina",79753,1108,18909,3007,8552,1890,1445,452,82,130,1110,609,307,270,62,110,725,448,1021,553,1026,562,940,494,1015,465,514,345,167,156,138,129,10357,1776,1480,507,279,356,828,408,533,285,384,352,228,227,918,452,1945,709,1352,631,824,369,657,344,296,225,633,382,60844,3155,29100,1937,1373,412,267,184,2303,475,1106,502,474,344,678,458,2111,656,3840,610,3956,558,4401,502,4461,366,2717,324,1413,264,31744,1786,1109,493,398,341,2404,598,1180,497,474,308,577,355,2092,518,3489,686,4089,431,5319,423,4917,380,3215,238,2481,439
