GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
0500000US37125,37125,"Moore County, North Carolina",93041,458,12244,3511,4409,1542,891,636,70,115,580,614,468,453,57,87,282,302,336,296,419,294,227,240,399,264,473,345,152,169,55,76,7835,2427,974,739,70,112,466,462,224,196,466,344,356,273,565,499,1245,655,424,264,730,458,1056,741,509,314,750,406,80797,3547,40639,1810,1669,720,166,184,2506,649,2034,796,400,291,800,465,3596,707,4348,569,4655,524,5577,454,5278,450,5514,252,4096,307,40158,2489,1479,501,385,374,2761,866,1436,706,215,155,954,655,2477,529,4207,796,4887,572,5394,696,5493,744,5368,403,5102,542
0500000US37127,37127,"Nash County, North Carolina",91319,1334,16833,3323,7174,1676,1241,232,212,243,1342,808,274,210,459,517,89,158,652,421,215,182,555,436,494,408,787,402,542,496,312,275,9659,2136,553,439,127,221,547,434,301,321,0,200,0,200,1140,853,1622,608,687,555,1601,766,1042,465,379,219,1660,599,74486,3381,36467,1889,1406,412,544,434,2467,827,1420,681,603,510,775,447,4191,851,4194,886,4670,739,5459,796,4965,522,3774,499,1999,292,38019,2447,1967,418,118,161,2948,626,1155,520,285,302,1746,661,2520,877,3796,629,4978,564,5453,826,6090,510,4656,260,2307,603
0500000US37129,37129,"New Hanover County, North Carolina",214132,1303,37761,4517,15203,3111,927,565,149,224,1677,840,662,426,271,264,398,294,3849,1413,1336,713,1597,934,1943,706,1289,672,765,556,340,207,22558,2675,1666,679,40,66,2068,721,853,359,511,344,109,171,5269,1519,2966,911,2910,896,1467,619,2668,823,1271,570,760,327,176371,4605,86894,3166,4442,784,700,474,5405,1031,3790,1009,878,439,1623,502,8637,1409,13030,1285,11743,1164,11466,893,11168,678,8948,727,5064,435,89477,2872,4035,754,398,319,5328,1013,2861,775,1283,549,2118,631,6332,1683,12142,1161,12437,1053,12360,859,12884,943,10182,636,7117,435
0500000US37133,37133,"Onslow County, North Carolina",174290,1509,26902,4605,11419,2435,1236,641,937,658,2057,676,283,292,183,278,64,109,1818,1074,2020,1023,597,412,1163,640,689,369,76,115,296,286,15483,2973,1901,827,631,545,1547,840,349,232,83,138,928,525,2138,773,3740,1042,1814,895,881,426,877,472,240,233,354,281,147388,4928,78889,2994,8243,941,949,537,5648,1068,2100,1031,1175,518,1328,727,14524,1457,16532,1432,10001,971,5868,690,5915,427,3974,316,2632,374,68499,3156,6574,762,1181,646,4631,1317,2664,854,847,516,1452,718,9260,830,12062,1080,7384,960,7269,871,6638,562,4855,462,3682,379
0500000US37135,37135,"Orange County, North Carolina",130985,1622,19237,3402,8584,2350,547,412,59,94,1071,705,107,160,143,181,111,124,2898,986,1931,1043,342,294,394,278,643,238,338,305,0,200,10653,1717,362,231,0,200,488,391,183,152,27,48,279,382,4948,822,1472,509,643,387,589,410,847,531,575,454,240,191,111748,4084,55153,2538,2770,719,509,305,5217,830,2075,652,820,426,1733,556,5043,1132,6760,853,8015,804,7736,448,7409,390,4318,430,2748,433,56595,2209,2423,520,728,627,4133,656,2015,575,674,418,1936,612,4271,1112,7383,667,7971,720,8750,492,8335,420,5099,550,2877,385
0500000US37147,37147,"Pitt County, North Carolina",169748,1128,45566,4907,18973,2795,1441,800,44,81,2787,684,1410,550,565,362,68,121,6111,1451,2355,928,1225,608,1642,653,801,366,100,169,424,351,26593,3148,2057,659,799,577,1968,734,862,617,11,19,505,443,9652,1516,4806,1100,1493,742,1456,565,1263,568,775,394,946,416,124182,4777,61753,2937,3885,777,456,332,4558,851,1964,598,481,286,1916,382,6915,1561,9025,870,8707,731,7692,919,8052,531,5584,462,2518,328,62429,2980,2715,516,561,383,4086,892,2401,618,370,236,2085,540,4694,1367,7856,1053,9434,928,9067,693,9374,652,5763,476,4023,529
0500000US37151,37151,"Randolph County, North Carolina",141319,704,23907,3994,11261,2175,1437,453,430,323,1655,684,1027,709,250,279,143,224,1601,630,1047,663,679,653,1231,636,1145,502,428,278,188,213,12646,2293,974,359,157,257,1685,935,574,465,153,154,221,211,1772,750,1336,575,1905,751,1264,618,1106,459,723,421,776,382,117412,4016,58463,2168,3100,828,430,246,4122,906,1919,749,1000,534,1184,442,4475,742,6873,961,8562,831,8884,619,8361,534,6194,426,3359,260,58949,2295,2851,374,304,229,3945,779,2187,789,980,480,2123,746,3815,677,6088,569,7979,836,8643,660,8730,492,6521,459,4783,535
0500000US37155,37155,"Robeson County, North Carolina",130946,820,39637,4178,19195,2350,2928,530,424,256,2492,712,868,338,357,222,645,261,2034,532,2390,581,2270,604,1602,509,2009,519,827,351,349,179,20442,2197,1730,398,542,297,2482,679,1147,441,285,180,328,227,2278,632,3404,637,1958,478,1854,456,2044,407,1417,388,973,342,91309,4103,43810,2334,1915,515,518,268,3052,695,2302,546,396,213,1455,389,4883,564,5051,576,5604,620,6499,519,5704,509,4349,344,2082,182,47499,2203,2705,399,370,243,3291,714,1522,495,480,264,1735,320,4201,648,5161,577,6840,532,6806,423,6960,449,4545,405,2883,415
0500000US37157,37157,"Rockingham County, North Carolina",90094,726,16715,3266,6477,1488,482,307,0,200,673,413,364,391,0,200,66,92,1235,460,861,408,855,618,518,397,992,447,200,155,231,236,10238,2261,881,398,94,87,1036,469,621,358,291,297,55,84,606,418,1417,727,1739,931,1499,754,1005,528,449,274,545,263,73379,3353,36655,1560,1789,462,45,75,2467,565,1831,610,431,318,981,261,2870,597,3509,710,4526,800,5762,655,5805,476,4270,351,2369,246,36724,2394,1559,884,529,400,1734,516,1490,506,769,319,483,282,2586,585,3962,652,3685,905,5297,759,6176,535,4752,276,3702,370
0500000US37159,37159,"Rowan County, North Carolina",134869,1247,23476,4247,10325,2358,765,524,236,257,1801,730,910,479,136,137,535,469,740,470,1004,569,881,639,1425,609,611,319,1024,583,257,216,13151,2384,958,449,0,200,1540,607,944,478,57,92,463,388,786,451,1466,602,1806,694,1970,807,1160,469,982,410,1019,512,111393,4479,56166,2752,3258,576,398,316,3921,919,1874,723,354,248,1567,608,6155,553,6923,1067,7056,1025,7514,674,8787,683,5027,606,3332,348,55227,2520,2453,456,787,570,3213,769,2677,689,855,421,1055,517,4223,669,5682,921,7567,953,8042,735,8002,493,6247,550,4424,536
0500000US37161,37161,"Rutherford County, North Carolina",65543,418,11131,3193,4625,1978,135,182,95,143,662,543,104,141,0,200,521,809,256,295,595,434,904,699,549,343,281,248,272,271,251,233,6506,1618,176,192,140,147,651,460,206,280,39,65,165,244,623,389,542,348,908,625,964,607,1330,602,624,484,138,120,54412,3184,26783,1768,2095,599,222,209,1910,576,740,397,441,262,569,256,2007,450,3073,625,2570,612,3971,486,4034,353,3555,446,1596,259,27629,2085,1639,538,218,254,926,497,1328,590,461,380,584,470,1656,323,3108,658,3012,389,3707,530,4129,654,3434,605,3427,395
0500000US37171,37171,"Surry County, North Carolina",71308,767,12991,2182,6510,1144,653,411,126,172,683,366,99,74,383,322,236,210,1246,573,337,237,603,360,584,315,876,421,425,240,259,161,6481,1502,447,267,36,60,759,384,302,209,232,265,152,130,300,172,531,275,982,489,933,431,940,436,338,202,529,235,58317,2298,28932,1254,1425,401,154,131,1428,341,1396,555,268,189,1040,461,2344,546,3418,382,3248,348,4638,488,3907,540,3441,234,2225,224,29385,1758,1296,572,240,243,1897,465,747,310,428,199,715,395,2484,297,2954,415,3325,527,4497,480,4271,479,3627,231,2904,377
0500000US37179,37179,"Union County, North Carolina",219488,910,21217,4081,9696,2221,1149,496,49,87,1907,1191,520,367,126,153,354,253,1456,763,1164,559,895,501,814,409,821,311,341,225,100,102,11521,2279,1272,594,861,613,633,412,500,299,69,93,92,117,1535,794,1691,694,1646,564,1054,526,1309,422,418,322,441,242,198271,4243,97867,2445,4813,561,703,347,9155,1017,6511,1117,2241,671,2982,678,8742,906,9009,803,14269,650,16904,612,11612,474,7499,437,3427,280,100404,2415,5484,630,1274,554,9506,987,5108,978,2473,614,3448,618,7139,948,9001,862,15881,703,16758,526,11012,488,8425,403,4895,432
0500000US37183,37183,"Wake County, North Carolina",1002347,2605,112302,9391,52779,5181,6211,1349,944,675,6714,1639,3374,1217,1404,792,1866,879,11364,1950,6608,1495,5390,1436,4189,1164,3418,966,878,398,419,221,59523,5654,6546,1356,1708,670,5846,1556,2434,1068,716,416,1835,778,10077,2048,11103,1654,5872,1732,5145,1382,4176,1110,2542,878,1523,531,890045,9597,435957,5273,27243,1369,5859,1316,35677,2042,20510,2170,6313,983,11592,1275,31958,2007,65751,1520,70145,1504,67622,1191,49856,993,29233,607,14198,656,454088,5833,24836,1344,6409,1451,36623,2636,18179,1947,6057,1178,12543,1127,29736,2228,65066,1677,75049,1801,70631,1399,54811,1129,32194,870,21954,734
0500000US37191,37191,"Wayne County, North Carolina",121294,1027,21879,3816,8256,1748,565,359,0,200,1225,675,250,289,29,50,285,283,1350,820,1248,735,1276,701,564,355,1140,553,146,177,178,219,13623,2516,1540,862,212,288,2599,1129,979,518,118,145,607,354,1142,483,2494,898,1177,605,1004,493,640,534,557,353,554,289,99415,3954,49381,2319,3023,613,556,407,3674,885,1884,663,273,219,1403,469,4919,913,6903,673,5690,810,7180,704,6597,485,4588,384,2691,419,50034,2359,3157,698,61,77,3256,984,1579,791,345,300,1285,308,3608,667,6092,1155,6389,727,6544,546,8446,682,5338,510,3934,306
0500000US37193,37193,"Wilkes County, North Carolina",67626,439,12711,3202,5511,1657,279,326,0,200,554,445,537,432,85,105,355,275,616,448,190,235,1230,650,657,406,557,436,230,192,221,196,7200,1930,792,569,34,53,999,545,125,156,45,76,190,201,494,390,832,471,740,475,711,494,1212,601,694,397,332,299,54915,3151,27681,1825,1227,304,0,200,2244,703,963,432,270,297,556,309,2392,508,3164,344,2949,721,4116,407,4143,443,3588,408,2069,295,27234,1787,1107,407,258,215,1146,408,1257,474,272,282,717,315,2165,608,2509,467,3313,591,4032,564,4126,693,3267,463,3065,227
0500000US37195,37195,"Wilson County, North Carolina",80145,844,15199,2785,6162,1289,219,215,0,200,1182,481,407,282,317,247,437,287,493,343,465,269,810,393,349,225,1076,541,310,257,97,96,9037,1791,897,323,220,217,906,405,469,284,60,86,193,205,824,465,1161,516,1341,572,872,441,524,276,1145,509,425,289,64946,2941,32706,1753,2479,534,299,279,2630,769,1325,535,513,476,284,203,2484,508,4174,871,4232,759,4726,432,4562,607,3154,382,1844,195,32240,2186,745,469,240,251,2562,714,801,479,663,428,952,399,2249,507,3831,720,3649,482,5001,725,5304,329,3295,423,2948,320
