GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
0500000US37125,37125,"Moore County, North Carolina",94695,393,9657,2227,4590,1288,221,241,0,203,777,692,246,303,0,203,61,91,480,369,584,665,163,224,246,353,1182,740,291,251,339,269,5067,1417,398,492,250,292,326,332,123,152,61,91,61,112,226,243,618,380,136,178,531,325,818,463,828,548,691,378,85038,2259,40214,1508,1993,228,450,350,2627,597,1326,648,660,325,1429,507,2714,680,4602,675,4498,311,5341,636,4917,457,5366,343,4291,525,44824,1722,2338,421,484,338,3157,702,1351,686,612,464,1110,644,3103,712,4716,739,5610,680,5702,617,6039,534,5785,522,4817,427
0500000US37127,37127,"Nash County, North Carolina",92320,548,14090,3532,5824,1586,818,542,0,203,717,575,149,177,316,288,10,21,236,358,1467,846,295,301,610,432,319,276,617,431,270,222,8266,2426,341,383,428,527,954,553,217,244,257,225,433,328,751,490,1582,668,693,509,568,404,423,341,810,439,809,379,78230,3549,39837,1663,2086,722,352,330,3354,839,1400,531,820,422,919,352,3933,930,4346,1176,4942,565,5662,780,5876,393,4231,535,1916,238,38393,2577,1466,502,260,269,2662,888,848,425,508,345,863,423,2053,815,4675,988,4802,570,6373,586,6529,412,4254,480,3100,406
0500000US37129,37129,"New Hanover County, North Carolina",216812,1300,40337,6073,18515,3245,701,535,413,442,2114,912,696,681,0,203,92,117,4882,1991,3006,1532,1373,707,923,518,2223,919,1075,663,1017,506,21822,3882,920,501,75,130,2602,1211,553,595,380,466,539,467,3763,1504,3644,1228,2483,964,1067,485,2709,985,1814,837,1273,589,176475,6283,84777,3413,5230,629,668,436,5695,1225,2492,946,1643,718,1456,488,7054,2060,11071,1586,12158,1261,13039,979,10566,949,8994,756,4711,479,91698,4116,4036,1015,507,357,4445,969,3074,1113,1369,796,1738,565,8818,1529,11322,1301,12026,1301,13634,809,13046,1036,11107,955,6576,641
0500000US37133,37133,"Onslow County, North Carolina",173578,1452,22662,4939,10605,2798,1536,748,0,203,1987,951,401,424,74,126,85,151,2440,1207,1335,662,1083,574,472,302,736,631,256,192,200,211,12057,2797,1790,937,230,226,1495,804,24,59,77,97,473,508,2570,993,1743,816,1655,815,318,266,949,406,292,228,441,406,150916,5135,78491,3191,7695,750,1549,786,5209,1369,2765,1120,711,414,1724,592,14653,1799,14807,1368,8858,874,6832,807,6273,768,4637,584,2778,475,72425,2978,6049,961,1224,735,6481,1103,2436,869,460,289,1962,497,8558,1027,13986,809,8547,862,7180,691,7074,581,4936,484,3532,479
0500000US37135,37135,"Orange County, North Carolina",131284,1836,16820,3118,7882,1580,150,215,228,386,155,185,0,203,80,92,85,160,3360,1006,1581,703,993,890,695,439,289,262,142,156,124,120,8938,2375,997,988,78,129,180,167,115,146,0,203,123,189,3366,1229,1430,717,459,365,610,414,951,504,332,319,297,321,114464,3472,54530,2195,2913,698,919,551,4219,1060,3224,791,800,399,1803,571,3202,1088,6973,1233,6629,762,8610,654,7929,381,4833,361,2476,316,59934,2187,2849,413,405,436,4776,696,2445,546,832,379,1281,459,5736,1440,7841,1054,7757,1111,9151,1039,8027,543,5412,505,3422,331
0500000US37147,37147,"Pitt County, North Carolina",170253,1580,36936,5067,14752,2896,946,561,0,203,1301,929,101,180,161,212,1169,629,5811,1545,1227,579,472,412,1350,702,1773,661,323,292,118,115,22184,3308,1639,755,135,219,1765,1010,194,233,411,381,449,344,8663,1679,2498,955,1626,850,1360,642,1525,584,1203,520,716,394,133317,5244,66174,3267,3854,798,755,540,6996,1659,2652,1026,468,367,1536,629,6388,1553,10550,973,9077,802,8445,1066,7006,733,5787,404,2660,299,67143,3452,2933,709,767,577,5374,1117,1617,634,1080,647,1382,423,6131,1577,10332,1233,9408,1126,9498,799,9044,586,5426,492,4151,459
0500000US37151,37151,"Randolph County, North Carolina",141686,679,20046,3749,9012,1945,724,404,109,185,1399,725,373,324,0,203,402,424,563,398,1344,694,1121,539,1565,820,667,380,554,456,191,177,11034,2284,398,261,254,327,1240,666,1003,693,21,37,122,153,705,441,1783,699,1595,664,1735,765,922,472,751,375,505,250,121640,3698,60890,2051,3653,537,638,353,4117,817,2612,695,977,555,2025,582,4942,490,6720,602,7313,513,9084,820,8909,537,6225,488,3675,426,60750,2477,3175,513,468,281,3469,757,2377,749,1171,419,1772,541,4741,569,6298,726,6745,719,9413,857,9408,518,7059,448,4654,418
0500000US37155,37155,"Robeson County, North Carolina",129490,1057,35298,3423,15661,1823,1687,475,427,263,2266,627,1322,472,154,150,297,191,1374,480,2404,618,1300,388,1539,453,1889,563,586,243,416,229,19637,1985,2514,461,395,226,1892,473,1134,364,97,117,588,264,2131,618,3243,665,1721,468,2153,521,1589,488,1182,365,998,329,94192,3313,45651,1832,2290,547,345,258,3193,554,2064,486,1024,403,1400,422,4760,582,5537,639,6193,462,6287,517,5718,584,4929,282,1911,280,48541,1993,1987,554,403,277,3617,691,1703,464,687,346,1613,412,4040,657,5599,693,6919,507,6522,544,7331,560,5146,349,2974,355
0500000US37157,37157,"Rockingham County, North Carolina",90091,468,16752,3250,8143,1931,529,306,439,446,1237,746,425,448,164,187,362,273,1336,685,756,387,487,360,879,458,681,369,721,415,127,142,8609,1730,666,375,250,290,651,510,372,317,287,294,348,341,653,373,1191,516,1393,494,639,321,970,461,479,299,710,356,73339,3249,35547,2111,1622,683,263,238,2367,811,1208,638,395,250,790,424,2336,878,3540,671,5298,739,5046,557,5925,366,4051,479,2706,369,37792,1839,1245,534,479,338,2810,543,1154,323,249,239,421,271,3080,477,3787,784,4064,708,6123,493,6237,458,4207,374,3936,439
0500000US37159,37159,"Rowan County, North Carolina",136073,949,22367,3960,9323,2067,1002,750,169,191,1613,873,522,402,163,160,462,313,1518,676,450,328,803,530,1122,551,986,434,440,303,73,96,13044,2458,1668,680,296,282,1384,795,465,376,381,328,492,422,787,492,1967,1010,1361,632,1367,620,1437,628,656,307,783,417,113706,4155,56861,2415,2467,830,498,406,4290,940,2484,824,862,457,1240,398,4422,917,6920,783,7801,901,8105,871,8524,545,5787,532,3461,369,56845,2478,2260,569,509,442,3587,880,1985,791,857,515,1728,532,4323,828,6842,1033,7015,738,8176,724,8379,718,6461,370,4723,427
0500000US37161,37161,"Rutherford County, North Carolina",64996,852,11156,2886,4459,1552,85,158,0,203,185,249,0,203,695,678,130,232,303,291,346,367,478,471,813,557,650,419,453,481,321,339,6697,1838,441,333,86,137,437,400,0,203,214,325,324,410,365,412,864,565,1182,668,1208,672,443,400,791,497,342,215,53840,2913,26658,1573,963,552,143,177,1999,517,1097,344,432,305,978,549,2729,760,2389,841,2913,522,3660,544,4301,472,3245,525,1809,134,27182,1820,737,333,125,152,1502,501,1227,456,713,338,507,207,2178,406,2556,822,2592,712,3550,650,4690,586,3703,485,3102,451
0500000US37171,37171,"Surry County, North Carolina",71296,440,11826,2570,5840,1261,645,567,307,174,793,522,40,63,82,131,287,198,385,389,516,288,890,413,795,471,539,291,65,79,496,298,5986,1651,277,306,169,203,717,357,136,173,159,218,137,176,348,231,809,504,847,394,656,426,562,354,391,207,778,425,59470,2565,29570,1322,1422,387,419,296,1941,591,1122,493,322,150,852,275,2531,351,2869,358,3224,403,5106,656,4167,456,3951,306,1644,339,29900,1625,1048,304,327,228,2220,554,783,412,357,275,795,298,2314,268,2866,505,3629,474,4582,520,4357,209,4029,354,2593,359
0500000US37179,37179,"Union County, North Carolina",223412,1070,20041,4442,7935,2354,340,289,91,111,869,963,906,689,0,203,557,447,951,555,720,472,1374,796,374,216,934,526,544,424,275,219,12106,2528,1424,653,182,230,2046,890,894,694,177,201,511,461,926,626,1041,435,1898,693,947,455,1256,602,407,312,397,227,203371,4639,101208,2824,5711,768,1004,420,9954,1055,5690,1061,1516,573,4220,732,8619,615,9315,565,14135,1020,18028,406,11795,665,7040,504,4181,463,102163,2558,5144,674,1101,638,8437,947,5507,919,2016,615,3174,533,8219,965,10128,1112,15104,800,17541,573,11846,660,8988,403,4958,368
0500000US37183,37183,"Wake County, North Carolina",1023722,2634,93252,9657,44451,5564,4499,1331,455,401,4876,1433,2138,1358,1296,673,1280,738,11376,2709,5492,1272,3418,1216,4492,1432,2574,799,1761,680,794,473,48801,6003,4641,1242,779,578,6627,1883,1412,736,409,364,1151,636,6697,1728,9118,1637,6006,1169,4676,1306,3891,986,1721,482,1673,529,930470,10014,453042,5639,29212,1318,5171,1120,39981,2672,20407,2175,6452,1051,12738,1155,31023,2840,68028,1332,72947,1273,69512,1453,52989,917,29162,838,15420,649,477428,6179,27732,1288,7132,1382,38290,2541,17201,1908,7424,1130,12335,1224,34863,2061,68690,1650,74958,1222,73017,1321,57298,1049,35606,729,22882,726
0500000US37191,37191,"Wayne County, North Carolina",120609,1148,26588,4429,11445,2360,1556,799,424,297,1993,725,540,385,0,203,562,371,1556,774,1286,572,661,346,1601,689,659,449,467,386,140,151,15143,2820,1775,959,667,536,1042,544,433,337,130,220,343,367,2325,688,2124,796,2280,739,954,518,1759,800,605,318,706,394,94021,4254,46628,2156,2343,616,478,353,3092,730,1932,703,502,290,1250,376,4443,886,6547,1046,5836,863,6637,809,6494,584,4650,437,2424,328,47393,2669,2335,633,265,304,3577,837,1147,640,1275,563,1117,393,2750,663,6149,978,5712,806,7159,723,6641,854,5289,343,3977,424
0500000US37193,37193,"Wilkes County, North Carolina",67795,398,10424,2792,4403,1431,120,162,0,203,703,572,184,231,52,105,542,474,478,412,214,238,413,472,647,447,627,393,307,254,116,132,6021,1861,622,420,0,203,1194,874,83,137,60,108,0,203,502,404,1284,636,321,296,910,548,668,444,172,193,205,139,57371,2755,28928,1550,1261,169,234,277,1942,561,1080,531,763,433,604,389,2158,510,3109,491,3471,589,4352,502,4384,523,3402,370,2168,186,28443,1762,1142,397,37,68,1373,714,1103,541,360,203,779,293,2279,522,2313,619,3628,424,4014,516,4388,477,3992,308,3035,231
0500000US37195,37195,"Wilson County, North Carolina",80118,747,18167,2436,8470,1383,791,394,212,184,1397,529,755,419,236,211,350,303,863,498,686,444,547,340,875,404,1082,515,477,349,199,209,9697,1549,871,437,116,176,1376,467,721,561,337,209,238,216,792,437,1633,526,1638,617,305,270,594,270,637,372,439,311,61951,2368,29395,1433,1470,281,93,125,1707,556,1499,421,432,331,913,457,2795,637,3580,834,3993,691,3865,585,4255,447,3152,366,1641,308,32556,1585,1494,406,198,190,2244,566,703,281,207,198,604,393,2227,437,3708,542,3692,583,5494,397,5290,283,3645,432,3050,332
